Ratio,Run,Phase,Tree,Metric,Value
50,40,Delete,RB Tree,Rotations,1851
50,40,Delete,WAVL Tree,Rotations,1765
50,40,Delete,RB Tree,Path,2726
50,40,Delete,WAVL Tree,Path,2870
50,41,Insert,RB Tree,Rotations,5804
50,41,Insert,WAVL Tree,Rotations,6978
50,41,Insert,RB Tree,Path,10150
50,41,Insert,WAVL Tree,Path,17772
50,41,Delete,RB Tree,Rotations,1786
50,41,Delete,WAVL Tree,Rotations,1710
50,41,Delete,RB Tree,Path,2601
50,41,Delete,WAVL Tree,Path,2855
50,42,Insert,RB Tree,Rotations,5844
50,42,Insert,WAVL Tree,Rotations,6890
50,42,Insert,RB Tree,Path,10206
50,42,Insert,WAVL Tree,Path,17790
50,42,Delete,RB Tree,Rotations,1839
50,42,Delete,WAVL Tree,Rotations,1751
50,42,Delete,RB Tree,Path,2645
50,42,Delete,WAVL Tree,Path,2878
50,43,Insert,RB Tree,Rotations,5815
50,43,Insert,WAVL Tree,Rotations,6944
50,43,Insert,RB Tree,Path,10168
50,43,Insert,WAVL Tree,Path,17817
50,43,Delete,RB Tree,Rotations,1830
50,43,Delete,WAVL Tree,Rotations,1760
50,43,Delete,RB Tree,Path,2666
50,43,Delete,WAVL Tree,Path,2864
50,44,Insert,RB Tree,Rotations,5696
50,44,Insert,WAVL Tree,Rotations,6753
50,44,Insert,RB Tree,Path,10352
50,44,Insert,WAVL Tree,Path,17738
50,44,Delete,RB Tree,Rotations,1813
50,44,Delete,WAVL Tree,Rotations,1731
50,44,Delete,RB Tree,Path,2698
50,44,Delete,WAVL Tree,Path,2843
50,45,Insert,RB Tree,Rotations,5908
50,45,Insert,WAVL Tree,Rotations,7084
50,45,Insert,RB Tree,Path,10222
50,45,Insert,WAVL Tree,Path,17914
50,45,Delete,RB Tree,Rotations,1856
50,45,Delete,WAVL Tree,Rotations,1766
50,45,Delete,RB Tree,Path,2654
50,45,Delete,WAVL Tree,Path,2836
50,46,Insert,RB Tree,Rotations,5764
50,46,Insert,WAVL Tree,Rotations,6951
50,46,Insert,RB Tree,Path,10306
50,46,Insert,WAVL Tree,Path,17847
50,46,Delete,RB Tree,Rotations,1926
50,46,Delete,WAVL Tree,Rotations,1793
50,46,Delete,RB Tree,Path,2738
50,46,Delete,WAVL Tree,Path,2852
50,47,Insert,RB Tree,Rotations,5916
50,47,Insert,WAVL Tree,Rotations,7044
50,47,Insert,RB Tree,Path,10264
50,47,Insert,WAVL Tree,Path,17790
50,47,Delete,RB Tree,Rotations,1724
50,47,Delete,WAVL Tree,Rotations,1708
50,47,Delete,RB Tree,Path,2639
50,47,Delete,WAVL Tree,Path,2812
50,48,Insert,RB Tree,Rotations,5915
50,48,Insert,WAVL Tree,Rotations,6928
50,48,Insert,RB Tree,Path,10286
50,48,Insert,WAVL Tree,Path,17843
50,48,Delete,RB Tree,Rotations,1842
50,48,Delete,WAVL Tree,Rotations,1783
50,48,Delete,RB Tree,Path,2701
50,48,Delete,WAVL Tree,Path,2848
50,49,Insert,RB Tree,Rotations,5778
50,49,Insert,WAVL Tree,Rotations,7075
50,49,Insert,RB Tree,Path,10260
50,49,Insert,WAVL Tree,Path,17874
50,49,Delete,RB Tree,Rotations,1807
50,49,Delete,WAVL Tree,Rotations,1764
50,49,Delete,RB Tree,Path,2655
50,49,Delete,WAVL Tree,Path,2878
50,50,Insert,RB Tree,Rotations,5733
50,50,Insert,WAVL Tree,Rotations,7061
50,50,Insert,RB Tree,Path,10308
50,50,Insert,WAVL Tree,Path,17915
50,50,Delete,RB Tree,Rotations,1772
50,50,Delete,WAVL Tree,Rotations,1675
50,50,Delete,RB Tree,Path,2637
50,50,Delete,WAVL Tree,Path,2921
60,1,Insert,RB Tree,Rotations,5809
60,1,Insert,WAVL Tree,Rotations,7128
60,1,Insert,RB Tree,Path,10288
60,1,Insert,WAVL Tree,Path,17928
60,1,Delete,RB Tree,Rotations,2251
60,1,Delete,WAVL Tree,Rotations,2130
60,1,Delete,RB Tree,Path,3515
60,1,Delete,WAVL Tree,Path,3840
60,2,Insert,RB Tree,Rotations,5734
60,2,Insert,WAVL Tree,Rotations,7002
60,2,Insert,RB Tree,Path,10234
60,2,Insert,WAVL Tree,Path,17955
60,2,Delete,RB Tree,Rotations,2195
60,2,Delete,WAVL Tree,Rotations,2182
60,2,Delete,RB Tree,Path,3455
60,2,Delete,WAVL Tree,Path,3872
60,3,Insert,RB Tree,Rotations,5926
60,3,Insert,WAVL Tree,Rotations,7014
60,3,Insert,RB Tree,Path,10258
60,3,Insert,WAVL Tree,Path,17842
60,3,Delete,RB Tree,Rotations,2200
60,3,Delete,WAVL Tree,Rotations,2172
60,3,Delete,RB Tree,Path,3511
60,3,Delete,WAVL Tree,Path,3806
60,4,Insert,RB Tree,Rotations,5770
60,4,Insert,WAVL Tree,Rotations,6987
60,4,Insert,RB Tree,Path,10218
60,4,Insert,WAVL Tree,Path,17932
60,4,Delete,RB Tree,Rotations,2154
60,4,Delete,WAVL Tree,Rotations,2158
60,4,Delete,RB Tree,Path,3441
60,4,Delete,WAVL Tree,Path,3823
60,5,Insert,RB Tree,Rotations,5879
60,5,Insert,WAVL Tree,Rotations,7014
60,5,Insert,RB Tree,Path,10218
60,5,Insert,WAVL Tree,Path,17829
60,5,Delete,RB Tree,Rotations,2259
60,5,Delete,WAVL Tree,Rotations,2123
60,5,Delete,RB Tree,Path,3473
60,5,Delete,WAVL Tree,Path,3753
60,6,Insert,RB Tree,Rotations,5840
60,6,Insert,WAVL Tree,Rotations,6921
60,6,Insert,RB Tree,Path,10320
60,6,Insert,WAVL Tree,Path,17741
60,6,Delete,RB Tree,Rotations,2351
60,6,Delete,WAVL Tree,Rotations,2107
60,6,Delete,RB Tree,Path,3631
60,6,Delete,WAVL Tree,Path,3800
60,7,Insert,RB Tree,Rotations,5741
60,7,Insert,WAVL Tree,Rotations,6933
60,7,Insert,RB Tree,Path,10368
60,7,Insert,WAVL Tree,Path,17800
60,7,Delete,RB Tree,Rotations,2287
60,7,Delete,WAVL Tree,Rotations,2088
60,7,Delete,RB Tree,Path,3582
60,7,Delete,WAVL Tree,Path,3836
60,8,Insert,RB Tree,Rotations,5720
60,8,Insert,WAVL Tree,Rotations,6906
60,8,Insert,RB Tree,Path,10250
60,8,Insert,WAVL Tree,Path,17822
60,8,Delete,RB Tree,Rotations,2209
60,8,Delete,WAVL Tree,Rotations,2084
60,8,Delete,RB Tree,Path,3506
60,8,Delete,WAVL Tree,Path,3814
60,9,Insert,RB Tree,Rotations,5670
60,9,Insert,WAVL Tree,Rotations,6863
60,9,Insert,RB Tree,Path,10140
60,9,Insert,WAVL Tree,Path,17820
60,9,Delete,RB Tree,Rotations,2157
60,9,Delete,WAVL Tree,Rotations,2030
60,9,Delete,RB Tree,Path,3425
60,9,Delete,WAVL Tree,Path,3889
60,10,Insert,RB Tree,Rotations,5884
60,10,Insert,WAVL Tree,Rotations,6900
60,10,Insert,RB Tree,Path,10218
60,10,Insert,WAVL Tree,Path,17824
60,10,Delete,RB Tree,Rotations,2131
60,10,Delete,WAVL Tree,Rotations,2159
60,10,Delete,RB Tree,Path,3447
60,10,Delete,WAVL Tree,Path,3793
60,11,Insert,RB Tree,Rotations,5844
60,11,Insert,WAVL Tree,Rotations,6927
60,11,Insert,RB Tree,Path,10224
60,11,Insert,WAVL Tree,Path,17863
60,11,Delete,RB Tree,Rotations,2245
60,11,Delete,WAVL Tree,Rotations,2115
60,11,Delete,RB Tree,Path,3488
60,11,Delete,WAVL Tree,Path,3920
60,12,Insert,RB Tree,Rotations,5897
60,12,Insert,WAVL Tree,Rotations,7044
60,12,Insert,RB Tree,Path,10264
60,12,Insert,WAVL Tree,Path,17838
60,12,Delete,RB Tree,Rotations,2210
60,12,Delete,WAVL Tree,Rotations,2151
60,12,Delete,RB Tree,Path,3471
60,12,Delete,WAVL Tree,Path,3810
60,13,Insert,RB Tree,Rotations,5847
60,13,Insert,WAVL Tree,Rotations,6930
60,13,Insert,RB Tree,Path,10330
60,13,Insert,WAVL Tree,Path,17952
60,13,Delete,RB Tree,Rotations,2277
60,13,Delete,WAVL Tree,Rotations,2117
60,13,Delete,RB Tree,Path,3581
60,13,Delete,WAVL Tree,Path,3893
60,14,Insert,RB Tree,Rotations,5934
60,14,Insert,WAVL Tree,Rotations,7163
60,14,Insert,RB Tree,Path,10300
60,14,Insert,WAVL Tree,Path,17925
60,14,Delete,RB Tree,Rotations,2194
60,14,Delete,WAVL Tree,Rotations,2114
60,14,Delete,RB Tree,Path,3482
60,14,Delete,WAVL Tree,Path,3832
60,15,Insert,RB Tree,Rotations,5767
60,15,Insert,WAVL Tree,Rotations,6942
60,15,Insert,RB Tree,Path,10294
60,15,Insert,WAVL Tree,Path,17728
60,15,Delete,RB Tree,Rotations,2186
60,15,Delete,WAVL Tree,Rotations,2056
60,15,Delete,RB Tree,Path,3504
60,15,Delete,WAVL Tree,Path,3766
60,16,Insert,RB Tree,Rotations,5797
60,16,Insert,WAVL Tree,Rotations,7012
60,16,Insert,RB Tree,Path,10198
60,16,Insert,WAVL Tree,Path,17881
60,16,Delete,RB Tree,Rotations,2216
60,16,Delete,WAVL Tree,Rotations,2105
60,16,Delete,RB Tree,Path,3431
60,16,Delete,WAVL Tree,Path,3831
60,17,Insert,RB Tree,Rotations,5887
60,17,Insert,WAVL Tree,Rotations,6980
60,17,Insert,RB Tree,Path,10210
60,17,Insert,WAVL Tree,Path,17822
60,17,Delete,RB Tree,Rotations,2216
60,17,Delete,WAVL Tree,Rotations,2166
60,17,Delete,RB Tree,Path,3464
60,17,Delete,WAVL Tree,Path,3851
60,18,Insert,RB Tree,Rotations,5962
60,18,Insert,WAVL Tree,Rotations,6985
60,18,Insert,RB Tree,Path,10212
60,18,Insert,WAVL Tree,Path,17865
60,18,Delete,RB Tree,Rotations,2186
60,18,Delete,WAVL Tree,Rotations,2159
60,18,Delete,RB Tree,Path,3442
60,18,Delete,WAVL Tree,Path,3873
60,19,Insert,RB Tree,Rotations,5831
60,19,Insert,WAVL Tree,Rotations,7009
60,19,Insert,RB Tree,Path,10340
60,19,Insert,WAVL Tree,Path,17762
60,19,Delete,RB Tree,Rotations,2290
60,19,Delete,WAVL Tree,Rotations,2138
60,19,Delete,RB Tree,Path,3532
60,19,Delete,WAVL Tree,Path,3719
60,20,Insert,RB Tree,Rotations,5878
60,20,Insert,WAVL Tree,Rotations,6942
60,20,Insert,RB Tree,Path,10142
60,20,Insert,WAVL Tree,Path,17813
60,20,Delete,RB Tree,Rotations,2145
60,20,Delete,WAVL Tree,Rotations,2136
60,20,Delete,RB Tree,Path,3408
60,20,Delete,WAVL Tree,Path,3781
60,21,Insert,RB Tree,Rotations,5841
60,21,Insert,WAVL Tree,Rotations,6930
60,21,Insert,RB Tree,Path,10328
60,21,Insert,WAVL Tree,Path,17868
60,21,Delete,RB Tree,Rotations,2214
60,21,Delete,WAVL Tree,Rotations,2171
60,21,Delete,RB Tree,Path,3498
60,21,Delete,WAVL Tree,Path,3791
60,22,Insert,RB Tree,Rotations,5828
60,22,Insert,WAVL Tree,Rotations,6980
60,22,Insert,RB Tree,Path,10236
60,22,Insert,WAVL Tree,Path,17760
60,22,Delete,RB Tree,Rotations,2373
60,22,Delete,WAVL Tree,Rotations,2126
60,22,Delete,RB Tree,Path,3573
60,22,Delete,WAVL Tree,Path,3740
60,23,Insert,RB Tree,Rotations,5668
60,23,Insert,WAVL Tree,Rotations,6966
60,23,Insert,RB Tree,Path,10332
60,23,Insert,WAVL Tree,Path,17927
60,23,Delete,RB Tree,Rotations,2200
60,23,Delete,WAVL Tree,Rotations,2191
60,23,Delete,RB Tree,Path,3540
60,23,Delete,WAVL Tree,Path,3921
60,24,Insert,RB Tree,Rotations,5884
60,24,Insert,WAVL Tree,Rotations,6983
60,24,Insert,RB Tree,Path,10254
60,24,Insert,WAVL Tree,Path,17881
60,24,Delete,RB Tree,Rotations,2220
60,24,Delete,WAVL Tree,Rotations,2084
60,24,Delete,RB Tree,Path,3474
60,24,Delete,WAVL Tree,Path,3823
60,25,Insert,RB Tree,Rotations,5782
60,25,Insert,WAVL Tree,Rotations,6965
60,25,Insert,RB Tree,Path,10206
60,25,Insert,WAVL Tree,Path,17872
60,25,Delete,RB Tree,Rotations,2193
60,25,Delete,WAVL Tree,Rotations,2136
60,25,Delete,RB Tree,Path,3446
60,25,Delete,WAVL Tree,Path,3874
60,26,Insert,RB Tree,Rotations,5623
60,26,Insert,WAVL Tree,Rotations,6853
60,26,Insert,RB Tree,Path,10164
60,26,Insert,WAVL Tree,Path,17659
60,26,Delete,RB Tree,Rotations,2273
60,26,Delete,WAVL Tree,Rotations,2160
60,26,Delete,RB Tree,Path,3417
60,26,Delete,WAVL Tree,Path,3708
60,27,Insert,RB Tree,Rotations,5825
60,27,Insert,WAVL Tree,Rotations,6941
60,27,Insert,RB Tree,Path,10182
60,27,Insert,WAVL Tree,Path,17754
60,27,Delete,RB Tree,Rotations,2196
60,27,Delete,WAVL Tree,Rotations,2118
60,27,Delete,RB Tree,Path,3433
60,27,Delete,WAVL Tree,Path,3809
60,28,Insert,RB Tree,Rotations,5793
60,28,Insert,WAVL Tree,Rotations,6845
60,28,Insert,RB Tree,Path,10278
60,28,Insert,WAVL Tree,Path,17819
60,28,Delete,RB Tree,Rotations,2216
60,28,Delete,WAVL Tree,Rotations,2153
60,28,Delete,RB Tree,Path,3525
60,28,Delete,WAVL Tree,Path,3804
60,29,Insert,RB Tree,Rotations,5851
60,29,Insert,WAVL Tree,Rotations,6952
60,29,Insert,RB Tree,Path,10258
60,29,Insert,WAVL Tree,Path,17789
60,29,Delete,RB Tree,Rotations,2228
60,29,Delete,WAVL Tree,Rotations,2095
60,29,Delete,RB Tree,Path,3493
60,29,Delete,WAVL Tree,Path,3787
60,30,Insert,RB Tree,Rotations,5916
60,30,Insert,WAVL Tree,Rotations,7071
60,30,Insert,RB Tree,Path,10362
60,30,Insert,WAVL Tree,Path,17908
60,30,Delete,RB Tree,Rotations,2242
60,30,Delete,WAVL Tree,Rotations,2171
60,30,Delete,RB Tree,Path,3584
60,30,Delete,WAVL Tree,Path,3834
60,31,Insert,RB Tree,Rotations,6013
60,31,Insert,WAVL Tree,Rotations,7147
60,31,Insert,RB Tree,Path,10224
60,31,Insert,WAVL Tree,Path,17966
60,31,Delete,RB Tree,Rotations,2148
60,31,Delete,WAVL Tree,Rotations,2139
60,31,Delete,RB Tree,Path,3459
60,31,Delete,WAVL Tree,Path,3783
60,32,Insert,RB Tree,Rotations,5782
60,32,Insert,WAVL Tree,Rotations,7022
60,32,Insert,RB Tree,Path,10252
60,32,Insert,WAVL Tree,Path,17847
60,32,Delete,RB Tree,Rotations,2344
60,32,Delete,WAVL Tree,Rotations,2163
60,32,Delete,RB Tree,Path,3591
60,32,Delete,WAVL Tree,Path,3823
60,33,Insert,RB Tree,Rotations,5845
60,33,Insert,WAVL Tree,Rotations,6961
60,33,Insert,RB Tree,Path,10220
60,33,Insert,WAVL Tree,Path,17835
60,33,Delete,RB Tree,Rotations,2156
60,33,Delete,WAVL Tree,Rotations,2108
60,33,Delete,RB Tree,Path,3456
60,33,Delete,WAVL Tree,Path,3808
60,34,Insert,RB Tree,Rotations,5808
60,34,Insert,WAVL Tree,Rotations,6908
60,34,Insert,RB Tree,Path,10242
60,34,Insert,WAVL Tree,Path,17832
60,34,Delete,RB Tree,Rotations,2267
60,34,Delete,WAVL Tree,Rotations,2174
60,34,Delete,RB Tree,Path,3533
60,34,Delete,WAVL Tree,Path,3859
60,35,Insert,RB Tree,Rotations,5759
60,35,Insert,WAVL Tree,Rotations,6931
60,35,Insert,RB Tree,Path,10194
60,35,Insert,WAVL Tree,Path,17782
60,35,Delete,RB Tree,Rotations,2273
60,35,Delete,WAVL Tree,Rotations,2043
60,35,Delete,RB Tree,Path,3467
60,35,Delete,WAVL Tree,Path,3817
60,36,Insert,RB Tree,Rotations,5721
60,36,Insert,WAVL Tree,Rotations,6872
60,36,Insert,RB Tree,Path,10190
60,36,Insert,WAVL Tree,Path,17849
60,36,Delete,RB Tree,Rotations,2171
60,36,Delete,WAVL Tree,Rotations,2168
60,36,Delete,RB Tree,Path,3445
60,36,Delete,WAVL Tree,Path,3843
60,37,Insert,RB Tree,Rotations,5751
60,37,Insert,WAVL Tree,Rotations,6922
60,37,Insert,RB Tree,Path,10264
60,37,Insert,WAVL Tree,Path,17746
60,37,Delete,RB Tree,Rotations,2141
60,37,Delete,WAVL Tree,Rotations,2133
60,37,Delete,RB Tree,Path,3472
60,37,Delete,WAVL Tree,Path,3788
60,38,Insert,RB Tree,Rotations,5735
60,38,Insert,WAVL Tree,Rotations,6949
60,38,Insert,RB Tree,Path,10374
60,38,Insert,WAVL Tree,Path,17826
60,38,Delete,RB Tree,Rotations,2237
60,38,Delete,WAVL Tree,Rotations,2101
60,38,Delete,RB Tree,Path,3593
60,38,Delete,WAVL Tree,Path,3842
60,39,Insert,RB Tree,Rotations,5743
60,39,Insert,WAVL Tree,Rotations,6919
60,39,Insert,RB Tree,Path,10270
60,39,Insert,WAVL Tree,Path,17838
60,39,Delete,RB Tree,Rotations,2277
60,39,Delete,WAVL Tree,Rotations,2151
60,39,Delete,RB Tree,Path,3530
60,39,Delete,WAVL Tree,Path,3835
60,40,Insert,RB Tree,Rotations,5806
60,40,Insert,WAVL Tree,Rotations,6978
60,40,Insert,RB Tree,Path,10206
60,40,Insert,WAVL Tree,Path,17807
60,40,Delete,RB Tree,Rotations,2129
60,40,Delete,WAVL Tree,Rotations,2130
60,40,Delete,RB Tree,Path,3391
60,40,Delete,WAVL Tree,Path,3766
60,41,Insert,RB Tree,Rotations,5887
60,41,Insert,WAVL Tree,Rotations,6961
60,41,Insert,RB Tree,Path,10310
60,41,Insert,WAVL Tree,Path,17843
60,41,Delete,RB Tree,Rotations,2198
60,41,Delete,WAVL Tree,Rotations,2119
60,41,Delete,RB Tree,Path,3519
60,41,Delete,WAVL Tree,Path,3825
60,42,Insert,RB Tree,Rotations,5817
60,42,Insert,WAVL Tree,Rotations,7121
60,42,Insert,RB Tree,Path,10336
60,42,Insert,WAVL Tree,Path,17918
60,42,Delete,RB Tree,Rotations,2289
60,42,Delete,WAVL Tree,Rotations,2126
60,42,Delete,RB Tree,Path,3565
60,42,Delete,WAVL Tree,Path,3803
60,43,Insert,RB Tree,Rotations,5758
60,43,Insert,WAVL Tree,Rotations,7029
60,43,Insert,RB Tree,Path,10322
60,43,Insert,WAVL Tree,Path,17871
60,43,Delete,RB Tree,Rotations,2261
60,43,Delete,WAVL Tree,Rotations,2115
60,43,Delete,RB Tree,Path,3547
60,43,Delete,WAVL Tree,Path,3818
60,44,Insert,RB Tree,Rotations,5846
60,44,Insert,WAVL Tree,Rotations,7088
60,44,Insert,RB Tree,Path,10188
60,44,Insert,WAVL Tree,Path,17869
60,44,Delete,RB Tree,Rotations,2176
60,44,Delete,WAVL Tree,Rotations,2192
60,44,Delete,RB Tree,Path,3439
60,44,Delete,WAVL Tree,Path,3783
60,45,Insert,RB Tree,Rotations,5747
60,45,Insert,WAVL Tree,Rotations,6977
60,45,Insert,RB Tree,Path,10212
60,45,Insert,WAVL Tree,Path,17816
60,45,Delete,RB Tree,Rotations,2242
60,45,Delete,WAVL Tree,Rotations,2180
60,45,Delete,RB Tree,Path,3507
60,45,Delete,WAVL Tree,Path,3784
60,46,Insert,RB Tree,Rotations,5901
60,46,Insert,WAVL Tree,Rotations,6989
60,46,Insert,RB Tree,Path,10300
60,46,Insert,WAVL Tree,Path,17885
60,46,Delete,RB Tree,Rotations,2179
60,46,Delete,WAVL Tree,Rotations,2161
60,46,Delete,RB Tree,Path,3494
60,46,Delete,WAVL Tree,Path,3932
60,47,Insert,RB Tree,Rotations,5785
60,47,Insert,WAVL Tree,Rotations,6939
60,47,Insert,RB Tree,Path,10308
60,47,Insert,WAVL Tree,Path,17823
60,47,Delete,RB Tree,Rotations,2205
60,47,Delete,WAVL Tree,Rotations,2172
60,47,Delete,RB Tree,Path,3522
60,47,Delete,WAVL Tree,Path,3792
60,48,Insert,RB Tree,Rotations,5880
60,48,Insert,WAVL Tree,Rotations,6950
60,48,Insert,RB Tree,Path,10246
60,48,Insert,WAVL Tree,Path,17794
60,48,Delete,RB Tree,Rotations,2204
60,48,Delete,WAVL Tree,Rotations,2102
60,48,Delete,RB Tree,Path,3452
60,48,Delete,WAVL Tree,Path,3785
60,49,Insert,RB Tree,Rotations,5754
60,49,Insert,WAVL Tree,Rotations,7043
60,49,Insert,RB Tree,Path,10248
60,49,Insert,WAVL Tree,Path,17827
60,49,Delete,RB Tree,Rotations,2155
60,49,Delete,WAVL Tree,Rotations,2126
60,49,Delete,RB Tree,Path,3464
60,49,Delete,WAVL Tree,Path,3741
60,50,Insert,RB Tree,Rotations,5799
60,50,Insert,WAVL Tree,Rotations,6944
60,50,Insert,RB Tree,Path,10254
60,50,Insert,WAVL Tree,Path,17762
60,50,Delete,RB Tree,Rotations,2174
60,50,Delete,WAVL Tree,Rotations,2078
60,50,Delete,RB Tree,Path,3458
60,50,Delete,WAVL Tree,Path,3796
70,1,Insert,RB Tree,Rotations,5853
70,1,Insert,WAVL Tree,Rotations,7025
70,1,Insert,RB Tree,Path,10248
70,1,Insert,WAVL Tree,Path,17821
70,1,Delete,RB Tree,Rotations,2644
70,1,Delete,WAVL Tree,Rotations,2517
70,1,Delete,RB Tree,Path,4403
70,1,Delete,WAVL Tree,Path,4835
70,2,Insert,RB Tree,Rotations,5690
70,2,Insert,WAVL Tree,Rotations,6873
70,2,Insert,RB Tree,Path,10340
70,2,Insert,WAVL Tree,Path,17725
70,2,Delete,RB Tree,Rotations,2572
70,2,Delete,WAVL Tree,Rotations,2430
70,2,Delete,RB Tree,Path,4426
70,2,Delete,WAVL Tree,Path,4789
70,3,Insert,RB Tree,Rotations,5704
70,3,Insert,WAVL Tree,Rotations,6907
70,3,Insert,RB Tree,Path,10206
70,3,Insert,WAVL Tree,Path,17852
70,3,Delete,RB Tree,Rotations,2560
70,3,Delete,WAVL Tree,Rotations,2503
70,3,Delete,RB Tree,Path,4306
70,3,Delete,WAVL Tree,Path,4961
70,4,Insert,RB Tree,Rotations,5754
70,4,Insert,WAVL Tree,Rotations,7052
70,4,Insert,RB Tree,Path,10180
70,4,Insert,WAVL Tree,Path,17881
70,4,Delete,RB Tree,Rotations,2591
70,4,Delete,WAVL Tree,Rotations,2417
70,4,Delete,RB Tree,Path,4352
70,4,Delete,WAVL Tree,Path,4853
70,5,Insert,RB Tree,Rotations,5745
70,5,Insert,WAVL Tree,Rotations,6893
70,5,Insert,RB Tree,Path,10208
70,5,Insert,WAVL Tree,Path,17771
70,5,Delete,RB Tree,Rotations,2636
70,5,Delete,WAVL Tree,Rotations,2548
70,5,Delete,RB Tree,Path,4405
70,5,Delete,WAVL Tree,Path,4877
70,6,Insert,RB Tree,Rotations,5912
70,6,Insert,WAVL Tree,Rotations,7090
70,6,Insert,RB Tree,Path,10324
70,6,Insert,WAVL Tree,Path,17968
70,6,Delete,RB Tree,Rotations,2679
70,6,Delete,WAVL Tree,Rotations,2594
70,6,Delete,RB Tree,Path,4452
70,6,Delete,WAVL Tree,Path,4876
70,7,Insert,RB Tree,Rotations,5927
70,7,Insert,WAVL Tree,Rotations,6949
70,7,Insert,RB Tree,Path,10240
70,7,Insert,WAVL Tree,Path,17825
70,7,Delete,RB Tree,Rotations,2526
70,7,Delete,WAVL Tree,Rotations,2495
70,7,Delete,RB Tree,Path,4327
70,7,Delete,WAVL Tree,Path,4899
70,8,Insert,RB Tree,Rotations,5856
70,8,Insert,WAVL Tree,Rotations,6983
70,8,Insert,RB Tree,Path,10196
70,8,Insert,WAVL Tree,Path,17881
70,8,Delete,RB Tree,Rotations,2635
70,8,Delete,WAVL Tree,Rotations,2585
70,8,Delete,RB Tree,Path,4428
70,8,Delete,WAVL Tree,Path,4971
70,9,Insert,RB Tree,Rotations,5916
70,9,Insert,WAVL Tree,Rotations,7083
70,9,Insert,RB Tree,Path,10268
70,9,Insert,WAVL Tree,Path,17907
70,9,Delete,RB Tree,Rotations,2628
70,9,Delete,WAVL Tree,Rotations,2589
70,9,Delete,RB Tree,Path,4425
70,9,Delete,WAVL Tree,Path,4918
70,10,Insert,RB Tree,Rotations,5839
70,10,Insert,WAVL Tree,Rotations,7056
70,10,Insert,RB Tree,Path,10324
70,10,Insert,WAVL Tree,Path,17912
70,10,Delete,RB Tree,Rotations,2674
70,10,Delete,WAVL Tree,Rotations,2581
70,10,Delete,RB Tree,Path,4446
70,10,Delete,WAVL Tree,Path,4803
70,11,Insert,RB Tree,Rotations,5906
70,11,Insert,WAVL Tree,Rotations,7039
70,11,Insert,RB Tree,Path,10218
70,11,Insert,WAVL Tree,Path,17874
70,11,Delete,RB Tree,Rotations,2517
70,11,Delete,WAVL Tree,Rotations,2460
70,11,Delete,RB Tree,Path,4318
70,11,Delete,WAVL Tree,Path,4938
70,12,Insert,RB Tree,Rotations,5778
70,12,Insert,WAVL Tree,Rotations,7022
70,12,Insert,RB Tree,Path,10248
70,12,Insert,WAVL Tree,Path,17842
70,12,Delete,RB Tree,Rotations,2596
70,12,Delete,WAVL Tree,Rotations,2552
70,12,Delete,RB Tree,Path,4393
70,12,Delete,WAVL Tree,Path,4795
70,13,Insert,RB Tree,Rotations,5774
70,13,Insert,WAVL Tree,Rotations,7028
70,13,Insert,RB Tree,Path,10270
70,13,Insert,WAVL Tree,Path,17836
70,13,Delete,RB Tree,Rotations,2613
70,13,Delete,WAVL Tree,Rotations,2563
70,13,Delete,RB Tree,Path,4427
70,13,Delete,WAVL Tree,Path,4863
70,14,Insert,RB Tree,Rotations,5880
70,14,Insert,WAVL Tree,Rotations,6956
70,14,Insert,RB Tree,Path,10216
70,14,Insert,WAVL Tree,Path,17789
70,14,Delete,RB Tree,Rotations,2605
70,14,Delete,WAVL Tree,Rotations,2494
70,14,Delete,RB Tree,Path,4397
70,14,Delete,WAVL Tree,Path,4866
70,15,Insert,RB Tree,Rotations,5707
70,15,Insert,WAVL Tree,Rotations,6979
70,15,Insert,RB Tree,Path,10216
70,15,Insert,WAVL Tree,Path,17831
70,15,Delete,RB Tree,Rotations,2650
70,15,Delete,WAVL Tree,Rotations,2551
70,15,Delete,RB Tree,Path,4384
70,15,Delete,WAVL Tree,Path,4839
70,16,Insert,RB Tree,Rotations,5741
70,16,Insert,WAVL Tree,Rotations,6942
70,16,Insert,RB Tree,Path,10274
70,16,Insert,WAVL Tree,Path,17810
70,16,Delete,RB Tree,Rotations,2569
70,16,Delete,WAVL Tree,Rotations,2460
70,16,Delete,RB Tree,Path,4420
70,16,Delete,WAVL Tree,Path,4879
70,17,Insert,RB Tree,Rotations,5904
70,17,Insert,WAVL Tree,Rotations,7076
70,17,Insert,RB Tree,Path,10332
70,17,Insert,WAVL Tree,Path,17900
70,17,Delete,RB Tree,Rotations,2667
70,17,Delete,WAVL Tree,Rotations,2590
70,17,Delete,RB Tree,Path,4455
70,17,Delete,WAVL Tree,Path,4801
70,18,Insert,RB Tree,Rotations,5921
70,18,Insert,WAVL Tree,Rotations,7005
70,18,Insert,RB Tree,Path,10296
70,18,Insert,WAVL Tree,Path,17924
70,18,Delete,RB Tree,Rotations,2623
70,18,Delete,WAVL Tree,Rotations,2474
70,18,Delete,RB Tree,Path,4391
70,18,Delete,WAVL Tree,Path,4883
70,19,Insert,RB Tree,Rotations,5768
70,19,Insert,WAVL Tree,Rotations,6986
70,19,Insert,RB Tree,Path,10160
70,19,Insert,WAVL Tree,Path,17820
70,19,Delete,RB Tree,Rotations,2554
70,19,Delete,WAVL Tree,Rotations,2535
70,19,Delete,RB Tree,Path,4329
