Ratio,Run,Phase,Tree,Metric,Value_ns
50,30,Delete,RB Tree,Latency,1007
50,30,Delete,WAVL Tree,Latency,1012
50,30,Traversal,RB Tree,Latency,38827578
50,30,Traversal,WAVL Tree,Latency,39647243
50,31,Insert,RB Tree,Latency,1007
50,31,Insert,WAVL Tree,Latency,1045
50,31,Lookup,RB Tree,Latency,1010
50,31,Lookup,WAVL Tree,Latency,1020
50,31,Delete,RB Tree,Latency,1008
50,31,Delete,WAVL Tree,Latency,1016
50,31,Traversal,RB Tree,Latency,40280705
50,31,Traversal,WAVL Tree,Latency,40823935
50,32,Insert,RB Tree,Latency,1003
50,32,Insert,WAVL Tree,Latency,1043
50,32,Lookup,RB Tree,Latency,1008
50,32,Lookup,WAVL Tree,Latency,1018
50,32,Delete,RB Tree,Latency,1008
50,32,Delete,WAVL Tree,Latency,1014
50,32,Traversal,RB Tree,Latency,40105049
50,32,Traversal,WAVL Tree,Latency,40965222
50,33,Insert,RB Tree,Latency,1003
50,33,Insert,WAVL Tree,Latency,1044
50,33,Lookup,RB Tree,Latency,1007
50,33,Lookup,WAVL Tree,Latency,1024
50,33,Delete,RB Tree,Latency,1006
50,33,Delete,WAVL Tree,Latency,1012
50,33,Traversal,RB Tree,Latency,40316876
50,33,Traversal,WAVL Tree,Latency,40785515
50,34,Insert,RB Tree,Latency,1013
50,34,Insert,WAVL Tree,Latency,1044
50,34,Lookup,RB Tree,Latency,1016
50,34,Lookup,WAVL Tree,Latency,1021
50,34,Delete,RB Tree,Latency,1008
50,34,Delete,WAVL Tree,Latency,1016
50,34,Traversal,RB Tree,Latency,40219023
50,34,Traversal,WAVL Tree,Latency,40632837
50,35,Insert,RB Tree,Latency,1005
50,35,Insert,WAVL Tree,Latency,1044
50,35,Lookup,RB Tree,Latency,1007
50,35,Lookup,WAVL Tree,Latency,1019
50,35,Delete,RB Tree,Latency,1004
50,35,Delete,WAVL Tree,Latency,1013
50,35,Traversal,RB Tree,Latency,40474083
50,35,Traversal,WAVL Tree,Latency,41088133
50,36,Insert,RB Tree,Latency,1004
50,36,Insert,WAVL Tree,Latency,1045
50,36,Lookup,RB Tree,Latency,1007
50,36,Lookup,WAVL Tree,Latency,1020
50,36,Delete,RB Tree,Latency,1008
50,36,Delete,WAVL Tree,Latency,1015
50,36,Traversal,RB Tree,Latency,40243183
50,36,Traversal,WAVL Tree,Latency,40707072
50,37,Insert,RB Tree,Latency,1004
50,37,Insert,WAVL Tree,Latency,1050
50,37,Lookup,RB Tree,Latency,1008
50,37,Lookup,WAVL Tree,Latency,1034
50,37,Delete,RB Tree,Latency,1008
50,37,Delete,WAVL Tree,Latency,1013
50,37,Traversal,RB Tree,Latency,40817839
50,37,Traversal,WAVL Tree,Latency,42902758
50,38,Insert,RB Tree,Latency,1009
50,38,Insert,WAVL Tree,Latency,1042
50,38,Lookup,RB Tree,Latency,1014
50,38,Lookup,WAVL Tree,Latency,1018
50,38,Delete,RB Tree,Latency,1008
50,38,Delete,WAVL Tree,Latency,1014
50,38,Traversal,RB Tree,Latency,39650987
50,38,Traversal,WAVL Tree,Latency,39946418
50,39,Insert,RB Tree,Latency,1006
50,39,Insert,WAVL Tree,Latency,1046
50,39,Lookup,RB Tree,Latency,1008
50,39,Lookup,WAVL Tree,Latency,1026
50,39,Delete,RB Tree,Latency,1003
50,39,Delete,WAVL Tree,Latency,1012
50,39,Traversal,RB Tree,Latency,40873217
50,39,Traversal,WAVL Tree,Latency,42097755
50,40,Insert,RB Tree,Latency,1006
50,40,Insert,WAVL Tree,Latency,1043
50,40,Lookup,RB Tree,Latency,1012
50,40,Lookup,WAVL Tree,Latency,1016
50,40,Delete,RB Tree,Latency,1008
50,40,Delete,WAVL Tree,Latency,1016
50,40,Traversal,RB Tree,Latency,39164090
50,40,Traversal,WAVL Tree,Latency,39879705
50,41,Insert,RB Tree,Latency,1004
50,41,Insert,WAVL Tree,Latency,1045
50,41,Lookup,RB Tree,Latency,1008
50,41,Lookup,WAVL Tree,Latency,1021
50,41,Delete,RB Tree,Latency,1007
50,41,Delete,WAVL Tree,Latency,1012
50,41,Traversal,RB Tree,Latency,39361801
50,41,Traversal,WAVL Tree,Latency,40117856
50,42,Insert,RB Tree,Latency,1002
50,42,Insert,WAVL Tree,Latency,1041
50,42,Lookup,RB Tree,Latency,1006
50,42,Lookup,WAVL Tree,Latency,1020
50,42,Delete,RB Tree,Latency,1005
50,42,Delete,WAVL Tree,Latency,1009
50,42,Traversal,RB Tree,Latency,38592530
50,42,Traversal,WAVL Tree,Latency,39755073
50,43,Insert,RB Tree,Latency,1006
50,43,Insert,WAVL Tree,Latency,1046
50,43,Lookup,RB Tree,Latency,1009
50,43,Lookup,WAVL Tree,Latency,1024
50,43,Delete,RB Tree,Latency,1006
50,43,Delete,WAVL Tree,Latency,1010
50,43,Traversal,RB Tree,Latency,41007630
50,43,Traversal,WAVL Tree,Latency,42882994
50,44,Insert,RB Tree,Latency,1002
50,44,Insert,WAVL Tree,Latency,1043
50,44,Lookup,RB Tree,Latency,1005
50,44,Lookup,WAVL Tree,Latency,1017
50,44,Delete,RB Tree,Latency,1008
50,44,Delete,WAVL Tree,Latency,1015
50,44,Traversal,RB Tree,Latency,39723893
50,44,Traversal,WAVL Tree,Latency,40254562
50,45,Insert,RB Tree,Latency,1002
50,45,Insert,WAVL Tree,Latency,1040
50,45,Lookup,RB Tree,Latency,1006
50,45,Lookup,WAVL Tree,Latency,1020
50,45,Delete,RB Tree,Latency,1007
50,45,Delete,WAVL Tree,Latency,1011
50,45,Traversal,RB Tree,Latency,39588661
50,45,Traversal,WAVL Tree,Latency,39974755
50,46,Insert,RB Tree,Latency,1015
50,46,Insert,WAVL Tree,Latency,1043
50,46,Lookup,RB Tree,Latency,1020
50,46,Lookup,WAVL Tree,Latency,1015
50,46,Delete,RB Tree,Latency,1009
50,46,Delete,WAVL Tree,Latency,1016
50,46,Traversal,RB Tree,Latency,38840765
50,46,Traversal,WAVL Tree,Latency,39944009
50,47,Insert,RB Tree,Latency,1007
50,47,Insert,WAVL Tree,Latency,1045
50,47,Lookup,RB Tree,Latency,1009
50,47,Lookup,WAVL Tree,Latency,1020
50,47,Delete,RB Tree,Latency,1008
50,47,Delete,WAVL Tree,Latency,1015
50,47,Traversal,RB Tree,Latency,39504331
50,47,Traversal,WAVL Tree,Latency,40166795
50,48,Insert,RB Tree,Latency,1002
50,48,Insert,WAVL Tree,Latency,1043
50,48,Lookup,RB Tree,Latency,1006
50,48,Lookup,WAVL Tree,Latency,1017
50,48,Delete,RB Tree,Latency,1008
50,48,Delete,WAVL Tree,Latency,1015
50,48,Traversal,RB Tree,Latency,38857849
50,48,Traversal,WAVL Tree,Latency,39863522
50,49,Insert,RB Tree,Latency,1003
50,49,Insert,WAVL Tree,Latency,1044
50,49,Lookup,RB Tree,Latency,1009
50,49,Lookup,WAVL Tree,Latency,1020
50,49,Delete,RB Tree,Latency,1008
50,49,Delete,WAVL Tree,Latency,1015
50,49,Traversal,RB Tree,Latency,41257090
50,49,Traversal,WAVL Tree,Latency,41442314
50,50,Insert,RB Tree,Latency,1006
50,50,Insert,WAVL Tree,Latency,1045
50,50,Lookup,RB Tree,Latency,1009
50,50,Lookup,WAVL Tree,Latency,1020
50,50,Delete,RB Tree,Latency,1007
50,50,Delete,WAVL Tree,Latency,1014
50,50,Traversal,RB Tree,Latency,40364969
50,50,Traversal,WAVL Tree,Latency,40830265
60,1,Insert,RB Tree,Latency,1003
60,1,Insert,WAVL Tree,Latency,1042
60,1,Lookup,RB Tree,Latency,1007
60,1,Lookup,WAVL Tree,Latency,1012
60,1,Delete,RB Tree,Latency,1009
60,1,Delete,WAVL Tree,Latency,1016
60,1,Traversal,RB Tree,Latency,29946098
60,1,Traversal,WAVL Tree,Latency,30995562
60,2,Insert,RB Tree,Latency,1001
60,2,Insert,WAVL Tree,Latency,1043
60,2,Lookup,RB Tree,Latency,1005
60,2,Lookup,WAVL Tree,Latency,1015
60,2,Delete,RB Tree,Latency,1008
60,2,Delete,WAVL Tree,Latency,1013
60,2,Traversal,RB Tree,Latency,31524334
60,2,Traversal,WAVL Tree,Latency,33401089
60,3,Insert,RB Tree,Latency,1015
60,3,Insert,WAVL Tree,Latency,1045
60,3,Lookup,RB Tree,Latency,1015
60,3,Lookup,WAVL Tree,Latency,1018
60,3,Delete,RB Tree,Latency,1008
60,3,Delete,WAVL Tree,Latency,1015
60,3,Traversal,RB Tree,Latency,31690759
60,3,Traversal,WAVL Tree,Latency,32483479
60,4,Insert,RB Tree,Latency,1003
60,4,Insert,WAVL Tree,Latency,1046
60,4,Lookup,RB Tree,Latency,1007
60,4,Lookup,WAVL Tree,Latency,1015
60,4,Delete,RB Tree,Latency,1008
60,4,Delete,WAVL Tree,Latency,1015
60,4,Traversal,RB Tree,Latency,29873710
60,4,Traversal,WAVL Tree,Latency,31021022
60,5,Insert,RB Tree,Latency,1004
60,5,Insert,WAVL Tree,Latency,1044
60,5,Lookup,RB Tree,Latency,1006
60,5,Lookup,WAVL Tree,Latency,1018
60,5,Delete,RB Tree,Latency,1004
60,5,Delete,WAVL Tree,Latency,1014
60,5,Traversal,RB Tree,Latency,31567814
60,5,Traversal,WAVL Tree,Latency,32400204
60,6,Insert,RB Tree,Latency,1001
60,6,Insert,WAVL Tree,Latency,1042
60,6,Lookup,RB Tree,Latency,1006
60,6,Lookup,WAVL Tree,Latency,1016
60,6,Delete,RB Tree,Latency,1007
60,6,Delete,WAVL Tree,Latency,1013
60,6,Traversal,RB Tree,Latency,31239752
60,6,Traversal,WAVL Tree,Latency,31777543
60,7,Insert,RB Tree,Latency,1005
60,7,Insert,WAVL Tree,Latency,1043
60,7,Lookup,RB Tree,Latency,1007
60,7,Lookup,WAVL Tree,Latency,1015
60,7,Delete,RB Tree,Latency,1007
60,7,Delete,WAVL Tree,Latency,1014
60,7,Traversal,RB Tree,Latency,30048707
60,7,Traversal,WAVL Tree,Latency,30893739
60,8,Insert,RB Tree,Latency,1006
60,8,Insert,WAVL Tree,Latency,1045
60,8,Lookup,RB Tree,Latency,1007
60,8,Lookup,WAVL Tree,Latency,1015
60,8,Delete,RB Tree,Latency,1008
60,8,Delete,WAVL Tree,Latency,1016
60,8,Traversal,RB Tree,Latency,30197045
60,8,Traversal,WAVL Tree,Latency,31102489
60,9,Insert,RB Tree,Latency,1002
60,9,Insert,WAVL Tree,Latency,1041
60,9,Lookup,RB Tree,Latency,1008
60,9,Lookup,WAVL Tree,Latency,1018
60,9,Delete,RB Tree,Latency,1008
60,9,Delete,WAVL Tree,Latency,1015
60,9,Traversal,RB Tree,Latency,32410011
60,9,Traversal,WAVL Tree,Latency,32743023
60,10,Insert,RB Tree,Latency,1005
60,10,Insert,WAVL Tree,Latency,1045
60,10,Lookup,RB Tree,Latency,1007
60,10,Lookup,WAVL Tree,Latency,1017
60,10,Delete,RB Tree,Latency,1007
60,10,Delete,WAVL Tree,Latency,1016
60,10,Traversal,RB Tree,Latency,31754384
60,10,Traversal,WAVL Tree,Latency,32374591
60,11,Insert,RB Tree,Latency,1003
60,11,Insert,WAVL Tree,Latency,1043
60,11,Lookup,RB Tree,Latency,1005
60,11,Lookup,WAVL Tree,Latency,1015
60,11,Delete,RB Tree,Latency,1008
60,11,Delete,WAVL Tree,Latency,1016
60,11,Traversal,RB Tree,Latency,31416965
60,11,Traversal,WAVL Tree,Latency,31918367
60,12,Insert,RB Tree,Latency,1003
60,12,Insert,WAVL Tree,Latency,1043
60,12,Lookup,RB Tree,Latency,1006
60,12,Lookup,WAVL Tree,Latency,1021
60,12,Delete,RB Tree,Latency,1006
60,12,Delete,WAVL Tree,Latency,1012
60,12,Traversal,RB Tree,Latency,32465857
60,12,Traversal,WAVL Tree,Latency,33010073
60,13,Insert,RB Tree,Latency,1004
60,13,Insert,WAVL Tree,Latency,1045
60,13,Lookup,RB Tree,Latency,1006
60,13,Lookup,WAVL Tree,Latency,1019
60,13,Delete,RB Tree,Latency,1007
60,13,Delete,WAVL Tree,Latency,1014
60,13,Traversal,RB Tree,Latency,32584720
60,13,Traversal,WAVL Tree,Latency,33287129
60,14,Insert,RB Tree,Latency,1004
60,14,Insert,WAVL Tree,Latency,1043
60,14,Lookup,RB Tree,Latency,1008
60,14,Lookup,WAVL Tree,Latency,1016
60,14,Delete,RB Tree,Latency,1008
60,14,Delete,WAVL Tree,Latency,1015
60,14,Traversal,RB Tree,Latency,31951027
60,14,Traversal,WAVL Tree,Latency,32604267
60,15,Insert,RB Tree,Latency,1003
60,15,Insert,WAVL Tree,Latency,1041
60,15,Lookup,RB Tree,Latency,1007
60,15,Lookup,WAVL Tree,Latency,1016
60,15,Delete,RB Tree,Latency,1007
60,15,Delete,WAVL Tree,Latency,1013
60,15,Traversal,RB Tree,Latency,32055434
60,15,Traversal,WAVL Tree,Latency,32667257
60,16,Insert,RB Tree,Latency,1004
60,16,Insert,WAVL Tree,Latency,1045
60,16,Lookup,RB Tree,Latency,1007
60,16,Lookup,WAVL Tree,Latency,1018
60,16,Delete,RB Tree,Latency,1008
60,16,Delete,WAVL Tree,Latency,1014
60,16,Traversal,RB Tree,Latency,30961616
60,16,Traversal,WAVL Tree,Latency,31850016
60,17,Insert,RB Tree,Latency,1002
60,17,Insert,WAVL Tree,Latency,1043
60,17,Lookup,RB Tree,Latency,1005
60,17,Lookup,WAVL Tree,Latency,1013
60,17,Delete,RB Tree,Latency,1009
60,17,Delete,WAVL Tree,Latency,1015
60,17,Traversal,RB Tree,Latency,30517477
60,17,Traversal,WAVL Tree,Latency,31168831
60,18,Insert,RB Tree,Latency,1004
60,18,Insert,WAVL Tree,Latency,1041
60,18,Lookup,RB Tree,Latency,1007
60,18,Lookup,WAVL Tree,Latency,1014
60,18,Delete,RB Tree,Latency,1007
60,18,Delete,WAVL Tree,Latency,1013
60,18,Traversal,RB Tree,Latency,31034167
60,18,Traversal,WAVL Tree,Latency,31785395
60,19,Insert,RB Tree,Latency,1001
60,19,Insert,WAVL Tree,Latency,1049
60,19,Lookup,RB Tree,Latency,1007
60,19,Lookup,WAVL Tree,Latency,1026
60,19,Delete,RB Tree,Latency,1008
60,19,Delete,WAVL Tree,Latency,1013
60,19,Traversal,RB Tree,Latency,30893775
60,19,Traversal,WAVL Tree,Latency,31946585
60,20,Insert,RB Tree,Latency,1003
60,20,Insert,WAVL Tree,Latency,1045
60,20,Lookup,RB Tree,Latency,1007
60,20,Lookup,WAVL Tree,Latency,1018
60,20,Delete,RB Tree,Latency,1007
60,20,Delete,WAVL Tree,Latency,1013
60,20,Traversal,RB Tree,Latency,32837491
60,20,Traversal,WAVL Tree,Latency,33936119
60,21,Insert,RB Tree,Latency,1006
60,21,Insert,WAVL Tree,Latency,1045
60,21,Lookup,RB Tree,Latency,1006
60,21,Lookup,WAVL Tree,Latency,1015
60,21,Delete,RB Tree,Latency,1007
60,21,Delete,WAVL Tree,Latency,1016
60,21,Traversal,RB Tree,Latency,32313453
60,21,Traversal,WAVL Tree,Latency,33868014
60,22,Insert,RB Tree,Latency,1002
60,22,Insert,WAVL Tree,Latency,1044
60,22,Lookup,RB Tree,Latency,1005
60,22,Lookup,WAVL Tree,Latency,1026
60,22,Delete,RB Tree,Latency,1008
60,22,Delete,WAVL Tree,Latency,1015
60,22,Traversal,RB Tree,Latency,32181443
60,22,Traversal,WAVL Tree,Latency,32616563
60,23,Insert,RB Tree,Latency,1003
60,23,Insert,WAVL Tree,Latency,1043
60,23,Lookup,RB Tree,Latency,1007
60,23,Lookup,WAVL Tree,Latency,1015
60,23,Delete,RB Tree,Latency,1007
60,23,Delete,WAVL Tree,Latency,1015
60,23,Traversal,RB Tree,Latency,30084687
60,23,Traversal,WAVL Tree,Latency,30864621
60,24,Insert,RB Tree,Latency,1002
60,24,Insert,WAVL Tree,Latency,1043
60,24,Lookup,RB Tree,Latency,1006
60,24,Lookup,WAVL Tree,Latency,1019
60,24,Delete,RB Tree,Latency,1004
60,24,Delete,WAVL Tree,Latency,1014
60,24,Traversal,RB Tree,Latency,30631199
60,24,Traversal,WAVL Tree,Latency,31304763
60,25,Insert,RB Tree,Latency,1006
60,25,Insert,WAVL Tree,Latency,1044
60,25,Lookup,RB Tree,Latency,1008
60,25,Lookup,WAVL Tree,Latency,1019
60,25,Delete,RB Tree,Latency,1007
60,25,Delete,WAVL Tree,Latency,1015
60,25,Traversal,RB Tree,Latency,32554032
60,25,Traversal,WAVL Tree,Latency,33253298
60,26,Insert,RB Tree,Latency,1004
60,26,Insert,WAVL Tree,Latency,1044
60,26,Lookup,RB Tree,Latency,1006
60,26,Lookup,WAVL Tree,Latency,1020
60,26,Delete,RB Tree,Latency,1007
60,26,Delete,WAVL Tree,Latency,1013
60,26,Traversal,RB Tree,Latency,31115964
60,26,Traversal,WAVL Tree,Latency,31683505
60,27,Insert,RB Tree,Latency,1004
60,27,Insert,WAVL Tree,Latency,1041
60,27,Lookup,RB Tree,Latency,1009
60,27,Lookup,WAVL Tree,Latency,1016
60,27,Delete,RB Tree,Latency,1007
60,27,Delete,WAVL Tree,Latency,1014
60,27,Traversal,RB Tree,Latency,32475725
60,27,Traversal,WAVL Tree,Latency,32968953
60,28,Insert,RB Tree,Latency,1006
60,28,Insert,WAVL Tree,Latency,1046
60,28,Lookup,RB Tree,Latency,1008
60,28,Lookup,WAVL Tree,Latency,1018
60,28,Delete,RB Tree,Latency,1008
60,28,Delete,WAVL Tree,Latency,1016
60,28,Traversal,RB Tree,Latency,31531935
60,28,Traversal,WAVL Tree,Latency,32230850
60,29,Insert,RB Tree,Latency,1006
60,29,Insert,WAVL Tree,Latency,1045
60,29,Lookup,RB Tree,Latency,1008
60,29,Lookup,WAVL Tree,Latency,1018
60,29,Delete,RB Tree,Latency,1008
60,29,Delete,WAVL Tree,Latency,1016
60,29,Traversal,RB Tree,Latency,32595211
60,29,Traversal,WAVL Tree,Latency,33189224
60,30,Insert,RB Tree,Latency,1002
60,30,Insert,WAVL Tree,Latency,1042
60,30,Lookup,RB Tree,Latency,1006
60,30,Lookup,WAVL Tree,Latency,1018
60,30,Delete,RB Tree,Latency,1007
60,30,Delete,WAVL Tree,Latency,1012
60,30,Traversal,RB Tree,Latency,31028705
60,30,Traversal,WAVL Tree,Latency,31691511
60,31,Insert,RB Tree,Latency,1007
60,31,Insert,WAVL Tree,Latency,1045
60,31,Lookup,RB Tree,Latency,1009
60,31,Lookup,WAVL Tree,Latency,1025
60,31,Delete,RB Tree,Latency,1006
60,31,Delete,WAVL Tree,Latency,1013
60,31,Traversal,RB Tree,Latency,32532481
60,31,Traversal,WAVL Tree,Latency,33371639
60,32,Insert,RB Tree,Latency,1005
60,32,Insert,WAVL Tree,Latency,1046
60,32,Lookup,RB Tree,Latency,1006
60,32,Lookup,WAVL Tree,Latency,1019
60,32,Delete,RB Tree,Latency,1009
60,32,Delete,WAVL Tree,Latency,1015
60,32,Traversal,RB Tree,Latency,31678229
60,32,Traversal,WAVL Tree,Latency,32660914
60,33,Insert,RB Tree,Latency,1006
60,33,Insert,WAVL Tree,Latency,1044
60,33,Lookup,RB Tree,Latency,1010
60,33,Lookup,WAVL Tree,Latency,1017
60,33,Delete,RB Tree,Latency,1008
60,33,Delete,WAVL Tree,Latency,1016
60,33,Traversal,RB Tree,Latency,31962412
60,33,Traversal,WAVL Tree,Latency,32378116
60,34,Insert,RB Tree,Latency,1007
60,34,Insert,WAVL Tree,Latency,1044
60,34,Lookup,RB Tree,Latency,1008
60,34,Lookup,WAVL Tree,Latency,1017
60,34,Delete,RB Tree,Latency,1008
60,34,Delete,WAVL Tree,Latency,1015
60,34,Traversal,RB Tree,Latency,32582679
60,34,Traversal,WAVL Tree,Latency,33126124
60,35,Insert,RB Tree,Latency,1005
60,35,Insert,WAVL Tree,Latency,1048
60,35,Lookup,RB Tree,Latency,1007
60,35,Lookup,WAVL Tree,Latency,1021
60,35,Delete,RB Tree,Latency,1008
60,35,Delete,WAVL Tree,Latency,1016
60,35,Traversal,RB Tree,Latency,31734854
60,35,Traversal,WAVL Tree,Latency,32341297
60,36,Insert,RB Tree,Latency,1005
60,36,Insert,WAVL Tree,Latency,1044
60,36,Lookup,RB Tree,Latency,1007
60,36,Lookup,WAVL Tree,Latency,1015
60,36,Delete,RB Tree,Latency,1006
60,36,Delete,WAVL Tree,Latency,1016
60,36,Traversal,RB Tree,Latency,32517155
60,36,Traversal,WAVL Tree,Latency,33086790
60,37,Insert,RB Tree,Latency,1003
60,37,Insert,WAVL Tree,Latency,1043
60,37,Lookup,RB Tree,Latency,1006
60,37,Lookup,WAVL Tree,Latency,1016
60,37,Delete,RB Tree,Latency,1007
60,37,Delete,WAVL Tree,Latency,1016
60,37,Traversal,RB Tree,Latency,31300143
60,37,Traversal,WAVL Tree,Latency,32043687
60,38,Insert,RB Tree,Latency,1003
60,38,Insert,WAVL Tree,Latency,1044
60,38,Lookup,RB Tree,Latency,1006
60,38,Lookup,WAVL Tree,Latency,1013
60,38,Delete,RB Tree,Latency,1008
60,38,Delete,WAVL Tree,Latency,1017
60,38,Traversal,RB Tree,Latency,29796148
60,38,Traversal,WAVL Tree,Latency,30742864
60,39,Insert,RB Tree,Latency,1007
60,39,Insert,WAVL Tree,Latency,1043
60,39,Lookup,RB Tree,Latency,1008
60,39,Lookup,WAVL Tree,Latency,1018
60,39,Delete,RB Tree,Latency,1008
60,39,Delete,WAVL Tree,Latency,1013
60,39,Traversal,RB Tree,Latency,31833660
60,39,Traversal,WAVL Tree,Latency,32512598
60,40,Insert,RB Tree,Latency,1014
60,40,Insert,WAVL Tree,Latency,1047
60,40,Lookup,RB Tree,Latency,1015
60,40,Lookup,WAVL Tree,Latency,1018
60,40,Delete,RB Tree,Latency,1007
60,40,Delete,WAVL Tree,Latency,1016
60,40,Traversal,RB Tree,Latency,31497922
60,40,Traversal,WAVL Tree,Latency,32651021
60,41,Insert,RB Tree,Latency,1007
60,41,Insert,WAVL Tree,Latency,1045
60,41,Lookup,RB Tree,Latency,1012
60,41,Lookup,WAVL Tree,Latency,1018
60,41,Delete,RB Tree,Latency,1006
60,41,Delete,WAVL Tree,Latency,1015
60,41,Traversal,RB Tree,Latency,31583054
60,41,Traversal,WAVL Tree,Latency,32329949
60,42,Insert,RB Tree,Latency,1001
60,42,Insert,WAVL Tree,Latency,1043
60,42,Lookup,RB Tree,Latency,1005
60,42,Lookup,WAVL Tree,Latency,1015
60,42,Delete,RB Tree,Latency,1007
60,42,Delete,WAVL Tree,Latency,1015
60,42,Traversal,RB Tree,Latency,31035065
60,42,Traversal,WAVL Tree,Latency,31733071
60,43,Insert,RB Tree,Latency,1006
60,43,Insert,WAVL Tree,Latency,1044
60,43,Lookup,RB Tree,Latency,1007
60,43,Lookup,WAVL Tree,Latency,1018
60,43,Delete,RB Tree,Latency,1008
60,43,Delete,WAVL Tree,Latency,1015
60,43,Traversal,RB Tree,Latency,31666506
60,43,Traversal,WAVL Tree,Latency,32549874
60,44,Insert,RB Tree,Latency,1002
60,44,Insert,WAVL Tree,Latency,1043
60,44,Lookup,RB Tree,Latency,1007
60,44,Lookup,WAVL Tree,Latency,1019
60,44,Delete,RB Tree,Latency,1007
60,44,Delete,WAVL Tree,Latency,1014
60,44,Traversal,RB Tree,Latency,32629070
60,44,Traversal,WAVL Tree,Latency,33203664
60,45,Insert,RB Tree,Latency,1005
60,45,Insert,WAVL Tree,Latency,1046
60,45,Lookup,RB Tree,Latency,1006
60,45,Lookup,WAVL Tree,Latency,1017
60,45,Delete,RB Tree,Latency,1007
60,45,Delete,WAVL Tree,Latency,1014
60,45,Traversal,RB Tree,Latency,32555521
60,45,Traversal,WAVL Tree,Latency,33972694
60,46,Insert,RB Tree,Latency,1004
60,46,Insert,WAVL Tree,Latency,1045
60,46,Lookup,RB Tree,Latency,1006
60,46,Lookup,WAVL Tree,Latency,1019
60,46,Delete,RB Tree,Latency,1008
60,46,Delete,WAVL Tree,Latency,1015
60,46,Traversal,RB Tree,Latency,31678575
60,46,Traversal,WAVL Tree,Latency,32631016
60,47,Insert,RB Tree,Latency,1002
60,47,Insert,WAVL Tree,Latency,1043
60,47,Lookup,RB Tree,Latency,1007
60,47,Lookup,WAVL Tree,Latency,1017
60,47,Delete,RB Tree,Latency,1007
60,47,Delete,WAVL Tree,Latency,1012
60,47,Traversal,RB Tree,Latency,31073455
60,47,Traversal,WAVL Tree,Latency,31629890
60,48,Insert,RB Tree,Latency,1002
60,48,Insert,WAVL Tree,Latency,1042
60,48,Lookup,RB Tree,Latency,1007
60,48,Lookup,WAVL Tree,Latency,1017
60,48,Delete,RB Tree,Latency,1007
60,48,Delete,WAVL Tree,Latency,1012
60,48,Traversal,RB Tree,Latency,30112350
60,48,Traversal,WAVL Tree,Latency,30932648
60,49,Insert,RB Tree,Latency,1002
60,49,Insert,WAVL Tree,Latency,1041
60,49,Lookup,RB Tree,Latency,1005
60,49,Lookup,WAVL Tree,Latency,1015
60,49,Delete,RB Tree,Latency,1008
60,49,Delete,WAVL Tree,Latency,1013
60,49,Traversal,RB Tree,Latency,31673673
60,49,Traversal,WAVL Tree,Latency,33312874
60,50,Insert,RB Tree,Latency,1006
60,50,Insert,WAVL Tree,Latency,1044
60,50,Lookup,RB Tree,Latency,1007
60,50,Lookup,WAVL Tree,Latency,1018
60,50,Delete,RB Tree,Latency,1008
60,50,Delete,WAVL Tree,Latency,1016
60,50,Traversal,RB Tree,Latency,32709221
60,50,Traversal,WAVL Tree,Latency,33334241
70,1,Insert,RB Tree,Latency,1002
70,1,Insert,WAVL Tree,Latency,1044
70,1,Lookup,RB Tree,Latency,1004
70,1,Lookup,WAVL Tree,Latency,1012
70,1,Delete,RB Tree,Latency,1006
70,1,Delete,WAVL Tree,Latency,1014
70,1,Traversal,RB Tree,Latency,22585422
70,1,Traversal,WAVL Tree,Latency,23436662
70,2,Insert,RB Tree,Latency,1007
70,2,Insert,WAVL Tree,Latency,1042
70,2,Lookup,RB Tree,Latency,1015
70,2,Lookup,WAVL Tree,Latency,1012
70,2,Delete,RB Tree,Latency,1008
70,2,Delete,WAVL Tree,Latency,1017
70,2,Traversal,RB Tree,Latency,23570686
70,2,Traversal,WAVL Tree,Latency,24382324
70,3,Insert,RB Tree,Latency,1004
70,3,Insert,WAVL Tree,Latency,1045
70,3,Lookup,RB Tree,Latency,1008
70,3,Lookup,WAVL Tree,Latency,1018
70,3,Delete,RB Tree,Latency,1006
70,3,Delete,WAVL Tree,Latency,1014
70,3,Traversal,RB Tree,Latency,22956420
70,3,Traversal,WAVL Tree,Latency,23926879
70,4,Insert,RB Tree,Latency,1005
70,4,Insert,WAVL Tree,Latency,1045
70,4,Lookup,RB Tree,Latency,1006
70,4,Lookup,WAVL Tree,Latency,1017
70,4,Delete,RB Tree,Latency,1006
70,4,Delete,WAVL Tree,Latency,1016
70,4,Traversal,RB Tree,Latency,23036805
70,4,Traversal,WAVL Tree,Latency,24690812
70,5,Insert,RB Tree,Latency,1006
70,5,Insert,WAVL Tree,Latency,1045
70,5,Lookup,RB Tree,Latency,1007
70,5,Lookup,WAVL Tree,Latency,1016
70,5,Delete,RB Tree,Latency,1008
70,5,Delete,WAVL Tree,Latency,1017
70,5,Traversal,RB Tree,Latency,23902777
70,5,Traversal,WAVL Tree,Latency,24745285
70,6,Insert,RB Tree,Latency,1005
70,6,Insert,WAVL Tree,Latency,1044
70,6,Lookup,RB Tree,Latency,1005
70,6,Lookup,WAVL Tree,Latency,1021
70,6,Delete,RB Tree,Latency,1004
70,6,Delete,WAVL Tree,Latency,1015
70,6,Traversal,RB Tree,Latency,23844526
70,6,Traversal,WAVL Tree,Latency,24739904
70,7,Insert,RB Tree,Latency,1005
70,7,Insert,WAVL Tree,Latency,1044
