Ratio,Run,Phase,Tree,Metric,Value_ns
40,10,Traversal,WAVL Tree,Latency,83849
40,11,Insert,RB Tree,Latency,110
40,11,Insert,WAVL Tree,Latency,129
40,11,Lookup,RB Tree,Latency,99
40,11,Lookup,WAVL Tree,Latency,98
40,11,Delete,RB Tree,Latency,56
40,11,Delete,WAVL Tree,Latency,66
40,11,Traversal,RB Tree,Latency,83919
40,11,Traversal,WAVL Tree,Latency,139364
40,12,Insert,RB Tree,Latency,107
40,12,Insert,WAVL Tree,Latency,126
40,12,Lookup,RB Tree,Latency,94
40,12,Lookup,WAVL Tree,Latency,96
40,12,Delete,RB Tree,Latency,55
40,12,Delete,WAVL Tree,Latency,64
40,12,Traversal,RB Tree,Latency,83939
40,12,Traversal,WAVL Tree,Latency,81965
40,13,Insert,RB Tree,Latency,107
40,13,Insert,WAVL Tree,Latency,127
40,13,Lookup,RB Tree,Latency,95
40,13,Lookup,WAVL Tree,Latency,97
40,13,Delete,RB Tree,Latency,54
40,13,Delete,WAVL Tree,Latency,64
40,13,Traversal,RB Tree,Latency,84540
40,13,Traversal,WAVL Tree,Latency,84460
40,14,Insert,RB Tree,Latency,107
40,14,Insert,WAVL Tree,Latency,124
40,14,Lookup,RB Tree,Latency,94
40,14,Lookup,WAVL Tree,Latency,95
40,14,Delete,RB Tree,Latency,55
40,14,Delete,WAVL Tree,Latency,66
40,14,Traversal,RB Tree,Latency,82617
40,14,Traversal,WAVL Tree,Latency,82807
40,15,Insert,RB Tree,Latency,113
40,15,Insert,WAVL Tree,Latency,131
40,15,Lookup,RB Tree,Latency,109
40,15,Lookup,WAVL Tree,Latency,100
40,15,Delete,RB Tree,Latency,59
40,15,Delete,WAVL Tree,Latency,66
40,15,Traversal,RB Tree,Latency,92776
40,15,Traversal,WAVL Tree,Latency,85722
40,16,Insert,RB Tree,Latency,108
40,16,Insert,WAVL Tree,Latency,126
40,16,Lookup,RB Tree,Latency,94
40,16,Lookup,WAVL Tree,Latency,95
40,16,Delete,RB Tree,Latency,55
40,16,Delete,WAVL Tree,Latency,64
40,16,Traversal,RB Tree,Latency,84139
40,16,Traversal,WAVL Tree,Latency,83989
40,17,Insert,RB Tree,Latency,112
40,17,Insert,WAVL Tree,Latency,130
40,17,Lookup,RB Tree,Latency,99
40,17,Lookup,WAVL Tree,Latency,100
40,17,Delete,RB Tree,Latency,60
40,17,Delete,WAVL Tree,Latency,71
40,17,Traversal,RB Tree,Latency,84760
40,17,Traversal,WAVL Tree,Latency,116500
40,18,Insert,RB Tree,Latency,108
40,18,Insert,WAVL Tree,Latency,125
40,18,Lookup,RB Tree,Latency,95
40,18,Lookup,WAVL Tree,Latency,95
40,18,Delete,RB Tree,Latency,56
40,18,Delete,WAVL Tree,Latency,65
40,18,Traversal,RB Tree,Latency,82466
40,18,Traversal,WAVL Tree,Latency,82877
40,19,Insert,RB Tree,Latency,108
40,19,Insert,WAVL Tree,Latency,127
40,19,Lookup,RB Tree,Latency,95
40,19,Lookup,WAVL Tree,Latency,95
40,19,Delete,RB Tree,Latency,55
40,19,Delete,WAVL Tree,Latency,65
40,19,Traversal,RB Tree,Latency,83308
40,19,Traversal,WAVL Tree,Latency,110890
40,20,Insert,RB Tree,Latency,106
40,20,Insert,WAVL Tree,Latency,125
40,20,Lookup,RB Tree,Latency,95
40,20,Lookup,WAVL Tree,Latency,94
40,20,Delete,RB Tree,Latency,56
40,20,Delete,WAVL Tree,Latency,64
40,20,Traversal,RB Tree,Latency,82717
40,20,Traversal,WAVL Tree,Latency,82577
40,21,Insert,RB Tree,Latency,117
40,21,Insert,WAVL Tree,Latency,130
40,21,Lookup,RB Tree,Latency,97
40,21,Lookup,WAVL Tree,Latency,102
40,21,Delete,RB Tree,Latency,59
40,21,Delete,WAVL Tree,Latency,66
40,21,Traversal,RB Tree,Latency,85401
40,21,Traversal,WAVL Tree,Latency,84780
40,22,Insert,RB Tree,Latency,108
40,22,Insert,WAVL Tree,Latency,126
40,22,Lookup,RB Tree,Latency,95
40,22,Lookup,WAVL Tree,Latency,94
40,22,Delete,RB Tree,Latency,56
40,22,Delete,WAVL Tree,Latency,64
40,22,Traversal,RB Tree,Latency,82647
40,22,Traversal,WAVL Tree,Latency,83097
40,23,Insert,RB Tree,Latency,107
40,23,Insert,WAVL Tree,Latency,125
40,23,Lookup,RB Tree,Latency,104
40,23,Lookup,WAVL Tree,Latency,96
40,23,Delete,RB Tree,Latency,55
40,23,Delete,WAVL Tree,Latency,65
40,23,Traversal,RB Tree,Latency,91414
40,23,Traversal,WAVL Tree,Latency,85352
40,24,Insert,RB Tree,Latency,109
40,24,Insert,WAVL Tree,Latency,126
40,24,Lookup,RB Tree,Latency,96
40,24,Lookup,WAVL Tree,Latency,95
40,24,Delete,RB Tree,Latency,55
40,24,Delete,WAVL Tree,Latency,64
40,24,Traversal,RB Tree,Latency,93627
40,24,Traversal,WAVL Tree,Latency,96102
40,25,Insert,RB Tree,Latency,108
40,25,Insert,WAVL Tree,Latency,127
40,25,Lookup,RB Tree,Latency,94
40,25,Lookup,WAVL Tree,Latency,96
40,25,Delete,RB Tree,Latency,55
40,25,Delete,WAVL Tree,Latency,64
40,25,Traversal,RB Tree,Latency,88467
40,25,Traversal,WAVL Tree,Latency,84149
40,26,Insert,RB Tree,Latency,109
40,26,Insert,WAVL Tree,Latency,127
40,26,Lookup,RB Tree,Latency,96
40,26,Lookup,WAVL Tree,Latency,95
40,26,Delete,RB Tree,Latency,55
40,26,Delete,WAVL Tree,Latency,64
40,26,Traversal,RB Tree,Latency,82837
40,26,Traversal,WAVL Tree,Latency,92565
40,27,Insert,RB Tree,Latency,108
40,27,Insert,WAVL Tree,Latency,128
40,27,Lookup,RB Tree,Latency,94
40,27,Lookup,WAVL Tree,Latency,96
40,27,Delete,RB Tree,Latency,55
40,27,Delete,WAVL Tree,Latency,65
40,27,Traversal,RB Tree,Latency,85051
40,27,Traversal,WAVL Tree,Latency,83939
40,28,Insert,RB Tree,Latency,108
40,28,Insert,WAVL Tree,Latency,126
40,28,Lookup,RB Tree,Latency,95
40,28,Lookup,WAVL Tree,Latency,97
40,28,Delete,RB Tree,Latency,54
40,28,Delete,WAVL Tree,Latency,64
40,28,Traversal,RB Tree,Latency,84440
40,28,Traversal,WAVL Tree,Latency,84440
40,29,Insert,RB Tree,Latency,108
40,29,Insert,WAVL Tree,Latency,126
40,29,Lookup,RB Tree,Latency,96
40,29,Lookup,WAVL Tree,Latency,97
40,29,Delete,RB Tree,Latency,57
40,29,Delete,WAVL Tree,Latency,64
40,29,Traversal,RB Tree,Latency,86113
40,29,Traversal,WAVL Tree,Latency,84020
40,30,Insert,RB Tree,Latency,111
40,30,Insert,WAVL Tree,Latency,127
40,30,Lookup,RB Tree,Latency,95
40,30,Lookup,WAVL Tree,Latency,96
40,30,Delete,RB Tree,Latency,55
40,30,Delete,WAVL Tree,Latency,65
40,30,Traversal,RB Tree,Latency,82676
40,30,Traversal,WAVL Tree,Latency,92145
40,31,Insert,RB Tree,Latency,112
40,31,Insert,WAVL Tree,Latency,132
40,31,Lookup,RB Tree,Latency,95
40,31,Lookup,WAVL Tree,Latency,96
40,31,Delete,RB Tree,Latency,56
40,31,Delete,WAVL Tree,Latency,66
40,31,Traversal,RB Tree,Latency,85022
40,31,Traversal,WAVL Tree,Latency,84359
40,32,Insert,RB Tree,Latency,108
40,32,Insert,WAVL Tree,Latency,127
40,32,Lookup,RB Tree,Latency,95
40,32,Lookup,WAVL Tree,Latency,95
40,32,Delete,RB Tree,Latency,55
40,32,Delete,WAVL Tree,Latency,64
40,32,Traversal,RB Tree,Latency,83839
40,32,Traversal,WAVL Tree,Latency,84309
40,33,Insert,RB Tree,Latency,107
40,33,Insert,WAVL Tree,Latency,125
40,33,Lookup,RB Tree,Latency,96
40,33,Lookup,WAVL Tree,Latency,95
40,33,Delete,RB Tree,Latency,55
40,33,Delete,WAVL Tree,Latency,64
40,33,Traversal,RB Tree,Latency,126069
40,33,Traversal,WAVL Tree,Latency,88238
40,34,Insert,RB Tree,Latency,108
40,34,Insert,WAVL Tree,Latency,127
40,34,Lookup,RB Tree,Latency,95
40,34,Lookup,WAVL Tree,Latency,95
40,34,Delete,RB Tree,Latency,55
40,34,Delete,WAVL Tree,Latency,64
40,34,Traversal,RB Tree,Latency,102545
40,34,Traversal,WAVL Tree,Latency,88147
40,35,Insert,RB Tree,Latency,113
40,35,Insert,WAVL Tree,Latency,132
40,35,Lookup,RB Tree,Latency,99
40,35,Lookup,WAVL Tree,Latency,110
40,35,Delete,RB Tree,Latency,62
40,35,Delete,WAVL Tree,Latency,71
40,35,Traversal,RB Tree,Latency,84550
40,35,Traversal,WAVL Tree,Latency,83608
40,36,Insert,RB Tree,Latency,107
40,36,Insert,WAVL Tree,Latency,130
40,36,Lookup,RB Tree,Latency,94
40,36,Lookup,WAVL Tree,Latency,94
40,36,Delete,RB Tree,Latency,56
40,36,Delete,WAVL Tree,Latency,64
40,36,Traversal,RB Tree,Latency,82837
40,36,Traversal,WAVL Tree,Latency,84099
40,37,Insert,RB Tree,Latency,109
40,37,Insert,WAVL Tree,Latency,126
40,37,Lookup,RB Tree,Latency,95
40,37,Lookup,WAVL Tree,Latency,96
40,37,Delete,RB Tree,Latency,57
40,37,Delete,WAVL Tree,Latency,65
40,37,Traversal,RB Tree,Latency,85502
40,37,Traversal,WAVL Tree,Latency,84991
40,38,Insert,RB Tree,Latency,109
40,38,Insert,WAVL Tree,Latency,127
40,38,Lookup,RB Tree,Latency,96
40,38,Lookup,WAVL Tree,Latency,96
40,38,Delete,RB Tree,Latency,56
40,38,Delete,WAVL Tree,Latency,65
40,38,Traversal,RB Tree,Latency,85202
40,38,Traversal,WAVL Tree,Latency,84019
40,39,Insert,RB Tree,Latency,108
40,39,Insert,WAVL Tree,Latency,125
40,39,Lookup,RB Tree,Latency,95
40,39,Lookup,WAVL Tree,Latency,95
40,39,Delete,RB Tree,Latency,55
40,39,Delete,WAVL Tree,Latency,65
40,39,Traversal,RB Tree,Latency,83519
40,39,Traversal,WAVL Tree,Latency,99578
40,40,Insert,RB Tree,Latency,111
40,40,Insert,WAVL Tree,Latency,128
40,40,Lookup,RB Tree,Latency,95
40,40,Lookup,WAVL Tree,Latency,96
40,40,Delete,RB Tree,Latency,55
40,40,Delete,WAVL Tree,Latency,67
40,40,Traversal,RB Tree,Latency,86224
40,40,Traversal,WAVL Tree,Latency,85622
40,41,Insert,RB Tree,Latency,112
40,41,Insert,WAVL Tree,Latency,130
40,41,Lookup,RB Tree,Latency,96
40,41,Lookup,WAVL Tree,Latency,97
40,41,Delete,RB Tree,Latency,57
40,41,Delete,WAVL Tree,Latency,67
40,41,Traversal,RB Tree,Latency,84270
40,41,Traversal,WAVL Tree,Latency,84440
40,42,Insert,RB Tree,Latency,109
40,42,Insert,WAVL Tree,Latency,127
40,42,Lookup,RB Tree,Latency,95
40,42,Lookup,WAVL Tree,Latency,98
40,42,Delete,RB Tree,Latency,56
40,42,Delete,WAVL Tree,Latency,65
40,42,Traversal,RB Tree,Latency,83759
40,42,Traversal,WAVL Tree,Latency,84390
40,43,Insert,RB Tree,Latency,111
40,43,Insert,WAVL Tree,Latency,129
40,43,Lookup,RB Tree,Latency,94
40,43,Lookup,WAVL Tree,Latency,95
40,43,Delete,RB Tree,Latency,55
40,43,Delete,WAVL Tree,Latency,63
40,43,Traversal,RB Tree,Latency,84731
40,43,Traversal,WAVL Tree,Latency,84780
40,44,Insert,RB Tree,Latency,108
40,44,Insert,WAVL Tree,Latency,125
40,44,Lookup,RB Tree,Latency,96
40,44,Lookup,WAVL Tree,Latency,97
40,44,Delete,RB Tree,Latency,55
40,44,Delete,WAVL Tree,Latency,64
40,44,Traversal,RB Tree,Latency,86314
40,44,Traversal,WAVL Tree,Latency,83839
40,45,Insert,RB Tree,Latency,113
40,45,Insert,WAVL Tree,Latency,126
40,45,Lookup,RB Tree,Latency,94
40,45,Lookup,WAVL Tree,Latency,94
40,45,Delete,RB Tree,Latency,55
40,45,Delete,WAVL Tree,Latency,64
40,45,Traversal,RB Tree,Latency,83107
40,45,Traversal,WAVL Tree,Latency,83808
40,46,Insert,RB Tree,Latency,107
40,46,Insert,WAVL Tree,Latency,125
40,46,Lookup,RB Tree,Latency,95
40,46,Lookup,WAVL Tree,Latency,97
40,46,Delete,RB Tree,Latency,55
40,46,Delete,WAVL Tree,Latency,65
40,46,Traversal,RB Tree,Latency,83438
40,46,Traversal,WAVL Tree,Latency,84711
40,47,Insert,RB Tree,Latency,108
40,47,Insert,WAVL Tree,Latency,125
40,47,Lookup,RB Tree,Latency,95
40,47,Lookup,WAVL Tree,Latency,95
40,47,Delete,RB Tree,Latency,55
40,47,Delete,WAVL Tree,Latency,65
40,47,Traversal,RB Tree,Latency,84831
40,47,Traversal,WAVL Tree,Latency,82948
40,48,Insert,RB Tree,Latency,110
40,48,Insert,WAVL Tree,Latency,126
40,48,Lookup,RB Tree,Latency,98
40,48,Lookup,WAVL Tree,Latency,98
40,48,Delete,RB Tree,Latency,56
40,48,Delete,WAVL Tree,Latency,65
40,48,Traversal,RB Tree,Latency,85362
40,48,Traversal,WAVL Tree,Latency,83518
40,49,Insert,RB Tree,Latency,108
40,49,Insert,WAVL Tree,Latency,126
40,49,Lookup,RB Tree,Latency,94
40,49,Lookup,WAVL Tree,Latency,95
40,49,Delete,RB Tree,Latency,55
40,49,Delete,WAVL Tree,Latency,65
40,49,Traversal,RB Tree,Latency,85061
40,49,Traversal,WAVL Tree,Latency,84029
40,50,Insert,RB Tree,Latency,109
40,50,Insert,WAVL Tree,Latency,131
40,50,Lookup,RB Tree,Latency,94
40,50,Lookup,WAVL Tree,Latency,96
40,50,Delete,RB Tree,Latency,54
40,50,Delete,WAVL Tree,Latency,64
40,50,Traversal,RB Tree,Latency,83148
40,50,Traversal,WAVL Tree,Latency,84540
50,1,Insert,RB Tree,Latency,111
50,1,Insert,WAVL Tree,Latency,131
50,1,Lookup,RB Tree,Latency,97
50,1,Lookup,WAVL Tree,Latency,98
50,1,Delete,RB Tree,Latency,68
50,1,Delete,WAVL Tree,Latency,68
50,1,Traversal,RB Tree,Latency,71295
50,1,Traversal,WAVL Tree,Latency,69842
50,2,Insert,RB Tree,Latency,108
50,2,Insert,WAVL Tree,Latency,127
50,2,Lookup,RB Tree,Latency,97
50,2,Lookup,WAVL Tree,Latency,96
50,2,Delete,RB Tree,Latency,62
50,2,Delete,WAVL Tree,Latency,65
50,2,Traversal,RB Tree,Latency,71545
50,2,Traversal,WAVL Tree,Latency,70673
50,3,Insert,RB Tree,Latency,108
50,3,Insert,WAVL Tree,Latency,126
50,3,Lookup,RB Tree,Latency,95
50,3,Lookup,WAVL Tree,Latency,94
50,3,Delete,RB Tree,Latency,55
50,3,Delete,WAVL Tree,Latency,65
50,3,Traversal,RB Tree,Latency,70153
50,3,Traversal,WAVL Tree,Latency,69382
50,4,Insert,RB Tree,Latency,108
50,4,Insert,WAVL Tree,Latency,126
50,4,Lookup,RB Tree,Latency,97
50,4,Lookup,WAVL Tree,Latency,94
50,4,Delete,RB Tree,Latency,55
50,4,Delete,WAVL Tree,Latency,64
50,4,Traversal,RB Tree,Latency,70083
50,4,Traversal,WAVL Tree,Latency,69602
50,5,Insert,RB Tree,Latency,108
50,5,Insert,WAVL Tree,Latency,126
50,5,Lookup,RB Tree,Latency,98
50,5,Lookup,WAVL Tree,Latency,101
50,5,Delete,RB Tree,Latency,59
50,5,Delete,WAVL Tree,Latency,68
50,5,Traversal,RB Tree,Latency,68760
50,5,Traversal,WAVL Tree,Latency,80553
50,6,Insert,RB Tree,Latency,109
50,6,Insert,WAVL Tree,Latency,126
50,6,Lookup,RB Tree,Latency,94
50,6,Lookup,WAVL Tree,Latency,97
50,6,Delete,RB Tree,Latency,56
50,6,Delete,WAVL Tree,Latency,65
50,6,Traversal,RB Tree,Latency,69602
50,6,Traversal,WAVL Tree,Latency,69592
50,7,Insert,RB Tree,Latency,107
50,7,Insert,WAVL Tree,Latency,126
50,7,Lookup,RB Tree,Latency,94
50,7,Lookup,WAVL Tree,Latency,95
50,7,Delete,RB Tree,Latency,56
50,7,Delete,WAVL Tree,Latency,66
50,7,Traversal,RB Tree,Latency,75012
50,7,Traversal,WAVL Tree,Latency,71506
50,8,Insert,RB Tree,Latency,106
50,8,Insert,WAVL Tree,Latency,124
50,8,Lookup,RB Tree,Latency,96
50,8,Lookup,WAVL Tree,Latency,96
50,8,Delete,RB Tree,Latency,57
50,8,Delete,WAVL Tree,Latency,66
50,8,Traversal,RB Tree,Latency,78829
50,8,Traversal,WAVL Tree,Latency,68059
50,9,Insert,RB Tree,Latency,108
50,9,Insert,WAVL Tree,Latency,125
50,9,Lookup,RB Tree,Latency,95
50,9,Lookup,WAVL Tree,Latency,94
50,9,Delete,RB Tree,Latency,55
50,9,Delete,WAVL Tree,Latency,65
50,9,Traversal,RB Tree,Latency,67939
50,9,Traversal,WAVL Tree,Latency,109608
50,10,Insert,RB Tree,Latency,107
50,10,Insert,WAVL Tree,Latency,125
50,10,Lookup,RB Tree,Latency,93
50,10,Lookup,WAVL Tree,Latency,95
50,10,Delete,RB Tree,Latency,55
50,10,Delete,WAVL Tree,Latency,65
50,10,Traversal,RB Tree,Latency,69031
50,10,Traversal,WAVL Tree,Latency,69432
50,11,Insert,RB Tree,Latency,114
50,11,Insert,WAVL Tree,Latency,133
50,11,Lookup,RB Tree,Latency,96
50,11,Lookup,WAVL Tree,Latency,98
50,11,Delete,RB Tree,Latency,56
50,11,Delete,WAVL Tree,Latency,77
50,11,Traversal,RB Tree,Latency,72357
50,11,Traversal,WAVL Tree,Latency,69752
50,12,Insert,RB Tree,Latency,107
50,12,Insert,WAVL Tree,Latency,125
50,12,Lookup,RB Tree,Latency,100
50,12,Lookup,WAVL Tree,Latency,94
50,12,Delete,RB Tree,Latency,54
50,12,Delete,WAVL Tree,Latency,65
50,12,Traversal,RB Tree,Latency,71666
50,12,Traversal,WAVL Tree,Latency,71666
50,13,Insert,RB Tree,Latency,114
50,13,Insert,WAVL Tree,Latency,127
50,13,Lookup,RB Tree,Latency,97
50,13,Lookup,WAVL Tree,Latency,95
50,13,Delete,RB Tree,Latency,56
50,13,Delete,WAVL Tree,Latency,65
50,13,Traversal,RB Tree,Latency,69221
50,13,Traversal,WAVL Tree,Latency,70394
50,14,Insert,RB Tree,Latency,109
50,14,Insert,WAVL Tree,Latency,127
50,14,Lookup,RB Tree,Latency,95
50,14,Lookup,WAVL Tree,Latency,97
50,14,Delete,RB Tree,Latency,54
50,14,Delete,WAVL Tree,Latency,65
50,14,Traversal,RB Tree,Latency,67588
50,14,Traversal,WAVL Tree,Latency,68680
50,15,Insert,RB Tree,Latency,109
50,15,Insert,WAVL Tree,Latency,127
50,15,Lookup,RB Tree,Latency,97
50,15,Lookup,WAVL Tree,Latency,99
50,15,Delete,RB Tree,Latency,64
50,15,Delete,WAVL Tree,Latency,66
50,15,Traversal,RB Tree,Latency,74902
50,15,Traversal,WAVL Tree,Latency,71505
50,16,Insert,RB Tree,Latency,108
50,16,Insert,WAVL Tree,Latency,126
50,16,Lookup,RB Tree,Latency,95
50,16,Lookup,WAVL Tree,Latency,94
50,16,Delete,RB Tree,Latency,55
50,16,Delete,WAVL Tree,Latency,66
50,16,Traversal,RB Tree,Latency,68931
50,16,Traversal,WAVL Tree,Latency,69913
50,17,Insert,RB Tree,Latency,108
50,17,Insert,WAVL Tree,Latency,125
50,17,Lookup,RB Tree,Latency,94
50,17,Lookup,WAVL Tree,Latency,94
50,17,Delete,RB Tree,Latency,55
50,17,Delete,WAVL Tree,Latency,65
50,17,Traversal,RB Tree,Latency,68049
50,17,Traversal,WAVL Tree,Latency,68560
50,18,Insert,RB Tree,Latency,108
50,18,Insert,WAVL Tree,Latency,126
50,18,Lookup,RB Tree,Latency,94
50,18,Lookup,WAVL Tree,Latency,94
50,18,Delete,RB Tree,Latency,54
50,18,Delete,WAVL Tree,Latency,65
50,18,Traversal,RB Tree,Latency,67948
50,18,Traversal,WAVL Tree,Latency,69591
50,19,Insert,RB Tree,Latency,108
50,19,Insert,WAVL Tree,Latency,127
50,19,Lookup,RB Tree,Latency,94
50,19,Lookup,WAVL Tree,Latency,95
50,19,Delete,RB Tree,Latency,55
50,19,Delete,WAVL Tree,Latency,65
50,19,Traversal,RB Tree,Latency,68360
50,19,Traversal,WAVL Tree,Latency,67809
50,20,Insert,RB Tree,Latency,109
50,20,Insert,WAVL Tree,Latency,131
50,20,Lookup,RB Tree,Latency,94
50,20,Lookup,WAVL Tree,Latency,94
50,20,Delete,RB Tree,Latency,54
50,20,Delete,WAVL Tree,Latency,66
50,20,Traversal,RB Tree,Latency,67859
50,20,Traversal,WAVL Tree,Latency,69692
50,21,Insert,RB Tree,Latency,110
50,21,Insert,WAVL Tree,Latency,128
50,21,Lookup,RB Tree,Latency,98
50,21,Lookup,WAVL Tree,Latency,97
50,21,Delete,RB Tree,Latency,60
50,21,Delete,WAVL Tree,Latency,69
50,21,Traversal,RB Tree,Latency,78108
50,21,Traversal,WAVL Tree,Latency,72358
50,22,Insert,RB Tree,Latency,108
50,22,Insert,WAVL Tree,Latency,130
50,22,Lookup,RB Tree,Latency,94
50,22,Lookup,WAVL Tree,Latency,93
50,22,Delete,RB Tree,Latency,56
50,22,Delete,WAVL Tree,Latency,65
50,22,Traversal,RB Tree,Latency,67729
50,22,Traversal,WAVL Tree,Latency,67989
50,23,Insert,RB Tree,Latency,111
50,23,Insert,WAVL Tree,Latency,127
50,23,Lookup,RB Tree,Latency,95
50,23,Lookup,WAVL Tree,Latency,95
50,23,Delete,RB Tree,Latency,55
50,23,Delete,WAVL Tree,Latency,65
50,23,Traversal,RB Tree,Latency,68430
50,23,Traversal,WAVL Tree,Latency,67999
50,24,Insert,RB Tree,Latency,108
50,24,Insert,WAVL Tree,Latency,125
50,24,Lookup,RB Tree,Latency,94
50,24,Lookup,WAVL Tree,Latency,94
50,24,Delete,RB Tree,Latency,55
50,24,Delete,WAVL Tree,Latency,65
50,24,Traversal,RB Tree,Latency,67899
50,24,Traversal,WAVL Tree,Latency,67738
50,25,Insert,RB Tree,Latency,113
50,25,Insert,WAVL Tree,Latency,131
50,25,Lookup,RB Tree,Latency,95
50,25,Lookup,WAVL Tree,Latency,96
50,25,Delete,RB Tree,Latency,57
50,25,Delete,WAVL Tree,Latency,65
50,25,Traversal,RB Tree,Latency,72848
50,25,Traversal,WAVL Tree,Latency,88528
50,26,Insert,RB Tree,Latency,108
50,26,Insert,WAVL Tree,Latency,125
50,26,Lookup,RB Tree,Latency,95
50,26,Lookup,WAVL Tree,Latency,96
50,26,Delete,RB Tree,Latency,57
50,26,Delete,WAVL Tree,Latency,65
50,26,Traversal,RB Tree,Latency,68981
50,26,Traversal,WAVL Tree,Latency,69622
50,27,Insert,RB Tree,Latency,107
50,27,Insert,WAVL Tree,Latency,128
50,27,Lookup,RB Tree,Latency,95
50,27,Lookup,WAVL Tree,Latency,94
50,27,Delete,RB Tree,Latency,54
50,27,Delete,WAVL Tree,Latency,65
50,27,Traversal,RB Tree,Latency,67968
50,27,Traversal,WAVL Tree,Latency,68140
50,28,Insert,RB Tree,Latency,109
50,28,Insert,WAVL Tree,Latency,126
50,28,Lookup,RB Tree,Latency,96
50,28,Lookup,WAVL Tree,Latency,97
50,28,Delete,RB Tree,Latency,57
50,28,Delete,WAVL Tree,Latency,76
50,28,Traversal,RB Tree,Latency,75402
50,28,Traversal,WAVL Tree,Latency,71465
50,29,Insert,RB Tree,Latency,108
50,29,Insert,WAVL Tree,Latency,127
50,29,Lookup,RB Tree,Latency,94
50,29,Lookup,WAVL Tree,Latency,99
50,29,Delete,RB Tree,Latency,54
50,29,Delete,WAVL Tree,Latency,64
50,29,Traversal,RB Tree,Latency,68751
50,29,Traversal,WAVL Tree,Latency,68329
50,30,Insert,RB Tree,Latency,107
50,30,Insert,WAVL Tree,Latency,125
50,30,Lookup,RB Tree,Latency,94
50,30,Lookup,WAVL Tree,Latency,94
50,30,Delete,RB Tree,Latency,55
50,30,Delete,WAVL Tree,Latency,64
50,30,Traversal,RB Tree,Latency,67568
50,30,Traversal,WAVL Tree,Latency,68189
50,31,Insert,RB Tree,Latency,111
50,31,Insert,WAVL Tree,Latency,131
50,31,Lookup,RB Tree,Latency,96
50,31,Lookup,WAVL Tree,Latency,95
50,31,Delete,RB Tree,Latency,55
50,31,Delete,WAVL Tree,Latency,67
50,31,Traversal,RB Tree,Latency,83689
50,31,Traversal,WAVL Tree,Latency,73339
50,32,Insert,RB Tree,Latency,107
50,32,Insert,WAVL Tree,Latency,126
50,32,Lookup,RB Tree,Latency,94
50,32,Lookup,WAVL Tree,Latency,96
50,32,Delete,RB Tree,Latency,56
50,32,Delete,WAVL Tree,Latency,65
50,32,Traversal,RB Tree,Latency,68821
50,32,Traversal,WAVL Tree,Latency,69462
50,33,Insert,RB Tree,Latency,108
50,33,Insert,WAVL Tree,Latency,129
50,33,Lookup,RB Tree,Latency,95
50,33,Lookup,WAVL Tree,Latency,95
50,33,Delete,RB Tree,Latency,55
50,33,Delete,WAVL Tree,Latency,66
50,33,Traversal,RB Tree,Latency,80954
50,33,Traversal,WAVL Tree,Latency,68099
50,34,Insert,RB Tree,Latency,108
50,34,Insert,WAVL Tree,Latency,125
50,34,Lookup,RB Tree,Latency,100
50,34,Lookup,WAVL Tree,Latency,94
50,34,Delete,RB Tree,Latency,56
50,34,Delete,WAVL Tree,Latency,64
50,34,Traversal,RB Tree,Latency,75313
50,34,Traversal,WAVL Tree,Latency,71956
50,35,Insert,RB Tree,Latency,108
50,35,Insert,WAVL Tree,Latency,129
50,35,Lookup,RB Tree,Latency,97
50,35,Lookup,WAVL Tree,Latency,95
50,35,Delete,RB Tree,Latency,55
50,35,Delete,WAVL Tree,Latency,65
50,35,Traversal,RB Tree,Latency,68239
50,35,Traversal,WAVL Tree,Latency,68330
50,36,Insert,RB Tree,Latency,109
50,36,Insert,WAVL Tree,Latency,127
50,36,Lookup,RB Tree,Latency,93
50,36,Lookup,WAVL Tree,Latency,93
50,36,Delete,RB Tree,Latency,55
50,36,Delete,WAVL Tree,Latency,65
50,36,Traversal,RB Tree,Latency,67888
50,36,Traversal,WAVL Tree,Latency,67839
50,37,Insert,RB Tree,Latency,108
50,37,Insert,WAVL Tree,Latency,127
50,37,Lookup,RB Tree,Latency,93
50,37,Lookup,WAVL Tree,Latency,94
50,37,Delete,RB Tree,Latency,54
50,37,Delete,WAVL Tree,Latency,65
50,37,Traversal,RB Tree,Latency,67528
50,37,Traversal,WAVL Tree,Latency,110920
50,38,Insert,RB Tree,Latency,107
50,38,Insert,WAVL Tree,Latency,125
50,38,Lookup,RB Tree,Latency,96
50,38,Lookup,WAVL Tree,Latency,95
50,38,Delete,RB Tree,Latency,56
50,38,Delete,WAVL Tree,Latency,67
50,38,Traversal,RB Tree,Latency,67909
50,38,Traversal,WAVL Tree,Latency,68270
50,39,Insert,RB Tree,Latency,109
50,39,Insert,WAVL Tree,Latency,130
50,39,Lookup,RB Tree,Latency,94
50,39,Lookup,WAVL Tree,Latency,95
50,39,Delete,RB Tree,Latency,56
50,39,Delete,WAVL Tree,Latency,66
50,39,Traversal,RB Tree,Latency,80232
50,39,Traversal,WAVL Tree,Latency,72397
50,40,Insert,RB Tree,Latency,108
50,40,Insert,WAVL Tree,Latency,126
50,40,Lookup,RB Tree,Latency,95
50,40,Lookup,WAVL Tree,Latency,94
50,40,Delete,RB Tree,Latency,54
50,40,Delete,WAVL Tree,Latency,66
50,40,Traversal,RB Tree,Latency,102244
50,40,Traversal,WAVL Tree,Latency,74241
50,41,Insert,RB Tree,Latency,111
