Ratio,Run,Tree,Metric,Value
70,33,RB Tree,L1 Misses,190799
70,33,RB Tree,Branch Misses,417519
70,33,WAVL Tree,L1 Misses,192891
70,33,WAVL Tree,Branch Misses,448303
70,34,RB Tree,L1 Misses,190475
70,34,RB Tree,Branch Misses,416673
70,34,WAVL Tree,L1 Misses,194757
70,34,WAVL Tree,Branch Misses,448021
70,35,RB Tree,L1 Misses,190321
70,35,RB Tree,Branch Misses,413962
70,35,WAVL Tree,L1 Misses,195454
70,35,WAVL Tree,Branch Misses,453118
70,36,RB Tree,L1 Misses,191163
70,36,RB Tree,Branch Misses,413903
70,36,WAVL Tree,L1 Misses,195042
70,36,WAVL Tree,Branch Misses,453320
70,37,RB Tree,L1 Misses,194443
70,37,RB Tree,Branch Misses,415052
70,37,WAVL Tree,L1 Misses,195349
70,37,WAVL Tree,Branch Misses,453314
70,38,RB Tree,L1 Misses,191725
70,38,RB Tree,Branch Misses,413719
70,38,WAVL Tree,L1 Misses,194410
70,38,WAVL Tree,Branch Misses,452012
70,39,RB Tree,L1 Misses,191968
70,39,RB Tree,Branch Misses,413423
70,39,WAVL Tree,L1 Misses,200622
70,39,WAVL Tree,Branch Misses,451601
70,40,RB Tree,L1 Misses,191135
70,40,RB Tree,Branch Misses,417943
70,40,WAVL Tree,L1 Misses,194179
70,40,WAVL Tree,Branch Misses,447978
70,41,RB Tree,L1 Misses,191231
70,41,RB Tree,Branch Misses,418846
70,41,WAVL Tree,L1 Misses,202622
70,41,WAVL Tree,Branch Misses,448866
70,42,RB Tree,L1 Misses,191614
70,42,RB Tree,Branch Misses,417490
70,42,WAVL Tree,L1 Misses,196776
70,42,WAVL Tree,Branch Misses,448443
70,43,RB Tree,L1 Misses,191242
70,43,RB Tree,Branch Misses,416802
70,43,WAVL Tree,L1 Misses,194784
70,43,WAVL Tree,Branch Misses,453244
70,44,RB Tree,L1 Misses,192096
70,44,RB Tree,Branch Misses,417782
70,44,WAVL Tree,L1 Misses,193193
70,44,WAVL Tree,Branch Misses,449057
70,45,RB Tree,L1 Misses,192105
70,45,RB Tree,Branch Misses,417850
70,45,WAVL Tree,L1 Misses,195414
70,45,WAVL Tree,Branch Misses,448502
70,46,RB Tree,L1 Misses,193226
70,46,RB Tree,Branch Misses,418354
70,46,WAVL Tree,L1 Misses,197484
70,46,WAVL Tree,Branch Misses,449310
70,47,RB Tree,L1 Misses,192920
70,47,RB Tree,Branch Misses,416273
70,47,WAVL Tree,L1 Misses,196893
70,47,WAVL Tree,Branch Misses,453147
70,48,RB Tree,L1 Misses,193288
70,48,RB Tree,Branch Misses,418575
70,48,WAVL Tree,L1 Misses,193557
70,48,WAVL Tree,Branch Misses,448854
70,49,RB Tree,L1 Misses,191475
70,49,RB Tree,Branch Misses,418060
70,49,WAVL Tree,L1 Misses,194322
70,49,WAVL Tree,Branch Misses,452618
70,50,RB Tree,L1 Misses,189834
70,50,RB Tree,Branch Misses,413831
70,50,WAVL Tree,L1 Misses,193962
70,50,WAVL Tree,Branch Misses,452041
80,1,RB Tree,L1 Misses,203142
80,1,RB Tree,Branch Misses,431765
80,1,WAVL Tree,L1 Misses,204887
80,1,WAVL Tree,Branch Misses,472564
80,2,RB Tree,L1 Misses,198845
80,2,RB Tree,Branch Misses,436920
80,2,WAVL Tree,L1 Misses,205517
80,2,WAVL Tree,Branch Misses,468566
80,3,RB Tree,L1 Misses,199389
80,3,RB Tree,Branch Misses,435792
80,3,WAVL Tree,L1 Misses,202841
80,3,WAVL Tree,Branch Misses,469146
80,4,RB Tree,L1 Misses,196890
80,4,RB Tree,Branch Misses,431442
80,4,WAVL Tree,L1 Misses,208855
80,4,WAVL Tree,Branch Misses,473392
80,5,RB Tree,L1 Misses,196980
80,5,RB Tree,Branch Misses,431247
80,5,WAVL Tree,L1 Misses,204458
80,5,WAVL Tree,Branch Misses,473091
80,6,RB Tree,L1 Misses,198660
80,6,RB Tree,Branch Misses,431060
80,6,WAVL Tree,L1 Misses,202295
80,6,WAVL Tree,Branch Misses,472493
80,7,RB Tree,L1 Misses,199258
80,7,RB Tree,Branch Misses,431359
80,7,WAVL Tree,L1 Misses,204761
80,7,WAVL Tree,Branch Misses,472078
80,8,RB Tree,L1 Misses,208881
80,8,RB Tree,Branch Misses,433241
80,8,WAVL Tree,L1 Misses,200563
80,8,WAVL Tree,Branch Misses,472278
80,9,RB Tree,L1 Misses,196456
80,9,RB Tree,Branch Misses,431796
80,9,WAVL Tree,L1 Misses,201962
80,9,WAVL Tree,Branch Misses,472032
80,10,RB Tree,L1 Misses,200357
80,10,RB Tree,Branch Misses,431281
80,10,WAVL Tree,L1 Misses,202841
80,10,WAVL Tree,Branch Misses,472363
80,11,RB Tree,L1 Misses,198431
80,11,RB Tree,Branch Misses,431065
80,11,WAVL Tree,L1 Misses,201693
80,11,WAVL Tree,Branch Misses,469434
80,12,RB Tree,L1 Misses,197199
80,12,RB Tree,Branch Misses,431464
80,12,WAVL Tree,L1 Misses,206282
80,12,WAVL Tree,Branch Misses,474193
80,13,RB Tree,L1 Misses,200593
80,13,RB Tree,Branch Misses,431585
80,13,WAVL Tree,L1 Misses,201188
80,13,WAVL Tree,Branch Misses,471709
80,14,RB Tree,L1 Misses,198254
80,14,RB Tree,Branch Misses,431138
80,14,WAVL Tree,L1 Misses,204083
80,14,WAVL Tree,Branch Misses,469651
80,15,RB Tree,L1 Misses,200631
80,15,RB Tree,Branch Misses,435874
80,15,WAVL Tree,L1 Misses,202016
80,15,WAVL Tree,Branch Misses,467845
80,16,RB Tree,L1 Misses,196997
80,16,RB Tree,Branch Misses,435887
80,16,WAVL Tree,L1 Misses,200217
80,16,WAVL Tree,Branch Misses,467426
80,17,RB Tree,L1 Misses,200387
80,17,RB Tree,Branch Misses,435598
80,17,WAVL Tree,L1 Misses,201338
80,17,WAVL Tree,Branch Misses,468697
80,18,RB Tree,L1 Misses,197139
80,18,RB Tree,Branch Misses,434150
80,18,WAVL Tree,L1 Misses,203713
80,18,WAVL Tree,Branch Misses,472218
80,19,RB Tree,L1 Misses,202027
80,19,RB Tree,Branch Misses,431688
80,19,WAVL Tree,L1 Misses,201492
80,19,WAVL Tree,Branch Misses,472826
80,20,RB Tree,L1 Misses,196770
80,20,RB Tree,Branch Misses,431073
80,20,WAVL Tree,L1 Misses,218577
80,20,WAVL Tree,Branch Misses,473079
80,21,RB Tree,L1 Misses,196620
80,21,RB Tree,Branch Misses,431421
80,21,WAVL Tree,L1 Misses,202284
80,21,WAVL Tree,Branch Misses,472306
80,22,RB Tree,L1 Misses,196959
80,22,RB Tree,Branch Misses,431987
80,22,WAVL Tree,L1 Misses,202589
80,22,WAVL Tree,Branch Misses,469884
80,23,RB Tree,L1 Misses,199069
80,23,RB Tree,Branch Misses,436836
80,23,WAVL Tree,L1 Misses,200950
80,23,WAVL Tree,Branch Misses,468450
80,24,RB Tree,L1 Misses,199405
80,24,RB Tree,Branch Misses,436402
80,24,WAVL Tree,L1 Misses,202801
80,24,WAVL Tree,Branch Misses,468838
80,25,RB Tree,L1 Misses,208777
80,25,RB Tree,Branch Misses,436543
80,25,WAVL Tree,L1 Misses,201599
80,25,WAVL Tree,Branch Misses,468029
80,26,RB Tree,L1 Misses,198848
80,26,RB Tree,Branch Misses,435155
80,26,WAVL Tree,L1 Misses,201775
80,26,WAVL Tree,Branch Misses,472297
80,27,RB Tree,L1 Misses,196292
80,27,RB Tree,Branch Misses,432232
80,27,WAVL Tree,L1 Misses,202602
80,27,WAVL Tree,Branch Misses,473136
80,28,RB Tree,L1 Misses,199234
80,28,RB Tree,Branch Misses,432513
80,28,WAVL Tree,L1 Misses,205374
80,28,WAVL Tree,Branch Misses,472047
80,29,RB Tree,L1 Misses,196504
80,29,RB Tree,Branch Misses,430991
80,29,WAVL Tree,L1 Misses,201700
80,29,WAVL Tree,Branch Misses,471924
80,30,RB Tree,L1 Misses,197632
80,30,RB Tree,Branch Misses,432905
80,30,WAVL Tree,L1 Misses,203552
80,30,WAVL Tree,Branch Misses,471892
80,31,RB Tree,L1 Misses,201029
80,31,RB Tree,Branch Misses,436491
80,31,WAVL Tree,L1 Misses,200891
80,31,WAVL Tree,Branch Misses,468652
80,32,RB Tree,L1 Misses,199629
80,32,RB Tree,Branch Misses,436546
80,32,WAVL Tree,L1 Misses,203760
80,32,WAVL Tree,Branch Misses,468378
80,33,RB Tree,L1 Misses,197167
80,33,RB Tree,Branch Misses,435990
80,33,WAVL Tree,L1 Misses,204163
80,33,WAVL Tree,Branch Misses,472076
80,34,RB Tree,L1 Misses,201012
80,34,RB Tree,Branch Misses,436498
80,34,WAVL Tree,L1 Misses,200709
80,34,WAVL Tree,Branch Misses,468045
80,35,RB Tree,L1 Misses,197630
80,35,RB Tree,Branch Misses,432439
80,35,WAVL Tree,L1 Misses,206015
80,35,WAVL Tree,Branch Misses,467259
80,36,RB Tree,L1 Misses,203556
80,36,RB Tree,Branch Misses,435124
80,36,WAVL Tree,L1 Misses,202536
80,36,WAVL Tree,Branch Misses,469220
80,37,RB Tree,L1 Misses,201012
80,37,RB Tree,Branch Misses,435926
80,37,WAVL Tree,L1 Misses,203929
80,37,WAVL Tree,Branch Misses,468149
80,38,RB Tree,L1 Misses,198442
80,38,RB Tree,Branch Misses,434982
80,38,WAVL Tree,L1 Misses,205481
80,38,WAVL Tree,Branch Misses,468733
80,39,RB Tree,L1 Misses,201816
80,39,RB Tree,Branch Misses,435791
80,39,WAVL Tree,L1 Misses,203885
80,39,WAVL Tree,Branch Misses,469106
80,40,RB Tree,L1 Misses,198866
80,40,RB Tree,Branch Misses,433991
80,40,WAVL Tree,L1 Misses,202205
80,40,WAVL Tree,Branch Misses,467611
80,41,RB Tree,L1 Misses,203905
80,41,RB Tree,Branch Misses,434275
80,41,WAVL Tree,L1 Misses,202530
80,41,WAVL Tree,Branch Misses,472301
80,42,RB Tree,L1 Misses,198603
80,42,RB Tree,Branch Misses,430823
80,42,WAVL Tree,L1 Misses,204417
80,42,WAVL Tree,Branch Misses,470775
80,43,RB Tree,L1 Misses,196661
80,43,RB Tree,Branch Misses,431614
80,43,WAVL Tree,L1 Misses,212043
80,43,WAVL Tree,Branch Misses,472956
80,44,RB Tree,L1 Misses,196640
80,44,RB Tree,Branch Misses,431873
80,44,WAVL Tree,L1 Misses,204017
80,44,WAVL Tree,Branch Misses,473425
80,45,RB Tree,L1 Misses,197834
80,45,RB Tree,Branch Misses,431636
80,45,WAVL Tree,L1 Misses,203753
80,45,WAVL Tree,Branch Misses,472588
80,46,RB Tree,L1 Misses,205534
80,46,RB Tree,Branch Misses,432627
80,46,WAVL Tree,L1 Misses,202994
80,46,WAVL Tree,Branch Misses,471599
80,47,RB Tree,L1 Misses,196729
80,47,RB Tree,Branch Misses,431947
80,47,WAVL Tree,L1 Misses,225988
80,47,WAVL Tree,Branch Misses,471975
80,48,RB Tree,L1 Misses,196380
80,48,RB Tree,Branch Misses,431995
80,48,WAVL Tree,L1 Misses,207669
80,48,WAVL Tree,Branch Misses,471372
80,49,RB Tree,L1 Misses,196582
80,49,RB Tree,Branch Misses,436883
80,49,WAVL Tree,L1 Misses,201386
80,49,WAVL Tree,Branch Misses,468858
80,50,RB Tree,L1 Misses,199112
80,50,RB Tree,Branch Misses,435989
80,50,WAVL Tree,L1 Misses,202067
80,50,WAVL Tree,Branch Misses,468490
90,1,RB Tree,L1 Misses,205794
90,1,RB Tree,Branch Misses,448755
90,1,WAVL Tree,L1 Misses,206859
90,1,WAVL Tree,Branch Misses,492874
90,2,RB Tree,L1 Misses,207662
90,2,RB Tree,Branch Misses,451810
90,2,WAVL Tree,L1 Misses,208148
90,2,WAVL Tree,Branch Misses,492045
90,3,RB Tree,L1 Misses,204685
90,3,RB Tree,Branch Misses,452038
90,3,WAVL Tree,L1 Misses,207084
90,3,WAVL Tree,Branch Misses,488367
90,4,RB Tree,L1 Misses,205299
90,4,RB Tree,Branch Misses,453869
90,4,WAVL Tree,L1 Misses,207644
90,4,WAVL Tree,Branch Misses,493053
90,5,RB Tree,L1 Misses,207019
90,5,RB Tree,Branch Misses,453248
90,5,WAVL Tree,L1 Misses,207317
90,5,WAVL Tree,Branch Misses,487848
90,6,RB Tree,L1 Misses,202994
90,6,RB Tree,Branch Misses,453013
90,6,WAVL Tree,L1 Misses,208486
90,6,WAVL Tree,Branch Misses,492368
90,7,RB Tree,L1 Misses,205659
90,7,RB Tree,Branch Misses,451499
90,7,WAVL Tree,L1 Misses,212634
90,7,WAVL Tree,Branch Misses,493402
90,8,RB Tree,L1 Misses,204118
90,8,RB Tree,Branch Misses,452748
90,8,WAVL Tree,L1 Misses,206747
90,8,WAVL Tree,Branch Misses,490290
90,9,RB Tree,L1 Misses,203988
90,9,RB Tree,Branch Misses,453285
90,9,WAVL Tree,L1 Misses,206430
90,9,WAVL Tree,Branch Misses,492339
90,10,RB Tree,L1 Misses,202158
90,10,RB Tree,Branch Misses,453759
90,10,WAVL Tree,L1 Misses,206321
90,10,WAVL Tree,Branch Misses,488843
90,11,RB Tree,L1 Misses,202594
90,11,RB Tree,Branch Misses,453621
90,11,WAVL Tree,L1 Misses,205814
90,11,WAVL Tree,Branch Misses,490998
90,12,RB Tree,L1 Misses,204480
90,12,RB Tree,Branch Misses,452208
90,12,WAVL Tree,L1 Misses,208067
90,12,WAVL Tree,Branch Misses,490306
90,13,RB Tree,L1 Misses,204132
90,13,RB Tree,Branch Misses,453424
90,13,WAVL Tree,L1 Misses,209345
90,13,WAVL Tree,Branch Misses,488544
90,14,RB Tree,L1 Misses,203622
90,14,RB Tree,Branch Misses,452845
90,14,WAVL Tree,L1 Misses,207972
90,14,WAVL Tree,Branch Misses,490549
90,15,RB Tree,L1 Misses,207395
90,15,RB Tree,Branch Misses,453743
90,15,WAVL Tree,L1 Misses,209640
90,15,WAVL Tree,Branch Misses,492704
90,16,RB Tree,L1 Misses,202552
90,16,RB Tree,Branch Misses,454397
90,16,WAVL Tree,L1 Misses,210042
90,16,WAVL Tree,Branch Misses,488427
90,17,RB Tree,L1 Misses,203627
90,17,RB Tree,Branch Misses,454612
90,17,WAVL Tree,L1 Misses,215741
90,17,WAVL Tree,Branch Misses,488608
90,18,RB Tree,L1 Misses,203499
90,18,RB Tree,Branch Misses,451486
90,18,WAVL Tree,L1 Misses,207163
90,18,WAVL Tree,Branch Misses,493020
90,19,RB Tree,L1 Misses,208971
90,19,RB Tree,Branch Misses,454883
90,19,WAVL Tree,L1 Misses,210202
90,19,WAVL Tree,Branch Misses,493252
90,20,RB Tree,L1 Misses,203102
90,20,RB Tree,Branch Misses,449052
90,20,WAVL Tree,L1 Misses,213138
90,20,WAVL Tree,Branch Misses,489570
90,21,RB Tree,L1 Misses,213443
90,21,RB Tree,Branch Misses,449824
90,21,WAVL Tree,L1 Misses,209750
90,21,WAVL Tree,Branch Misses,492170
90,22,RB Tree,L1 Misses,205857
90,22,RB Tree,Branch Misses,454058
90,22,WAVL Tree,L1 Misses,205762
90,22,WAVL Tree,Branch Misses,491771
90,23,RB Tree,L1 Misses,201729
90,23,RB Tree,Branch Misses,449617
90,23,WAVL Tree,L1 Misses,207257
90,23,WAVL Tree,Branch Misses,492182
90,24,RB Tree,L1 Misses,205197
90,24,RB Tree,Branch Misses,452687
90,24,WAVL Tree,L1 Misses,211472
90,24,WAVL Tree,Branch Misses,491177
90,25,RB Tree,L1 Misses,204314
90,25,RB Tree,Branch Misses,452014
90,25,WAVL Tree,L1 Misses,209412
90,25,WAVL Tree,Branch Misses,489287
90,26,RB Tree,L1 Misses,204038
90,26,RB Tree,Branch Misses,450368
90,26,WAVL Tree,L1 Misses,208597
90,26,WAVL Tree,Branch Misses,491638
90,27,RB Tree,L1 Misses,204088
90,27,RB Tree,Branch Misses,452500
90,27,WAVL Tree,L1 Misses,207477
90,27,WAVL Tree,Branch Misses,488570
90,28,RB Tree,L1 Misses,206945
90,28,RB Tree,Branch Misses,453290
90,28,WAVL Tree,L1 Misses,210718
90,28,WAVL Tree,Branch Misses,492826
90,29,RB Tree,L1 Misses,203407
90,29,RB Tree,Branch Misses,452163
90,29,WAVL Tree,L1 Misses,212379
90,29,WAVL Tree,Branch Misses,491995
90,30,RB Tree,L1 Misses,204021
90,30,RB Tree,Branch Misses,450730
90,30,WAVL Tree,L1 Misses,210570
90,30,WAVL Tree,Branch Misses,492087
90,31,RB Tree,L1 Misses,207119
90,31,RB Tree,Branch Misses,454588
90,31,WAVL Tree,L1 Misses,207953
90,31,WAVL Tree,Branch Misses,491366
90,32,RB Tree,L1 Misses,204306
90,32,RB Tree,Branch Misses,454654
90,32,WAVL Tree,L1 Misses,209168
90,32,WAVL Tree,Branch Misses,491390
90,33,RB Tree,L1 Misses,203405
90,33,RB Tree,Branch Misses,453018
90,33,WAVL Tree,L1 Misses,210323
90,33,WAVL Tree,Branch Misses,492778
90,34,RB Tree,L1 Misses,205378
90,34,RB Tree,Branch Misses,449982
90,34,WAVL Tree,L1 Misses,206788
90,34,WAVL Tree,Branch Misses,489568
90,35,RB Tree,L1 Misses,205232
90,35,RB Tree,Branch Misses,452833
90,35,WAVL Tree,L1 Misses,207979
90,35,WAVL Tree,Branch Misses,491968
90,36,RB Tree,L1 Misses,208340
90,36,RB Tree,Branch Misses,453710
90,36,WAVL Tree,L1 Misses,207358
90,36,WAVL Tree,Branch Misses,492047
90,37,RB Tree,L1 Misses,203235
90,37,RB Tree,Branch Misses,449268
90,37,WAVL Tree,L1 Misses,207138
90,37,WAVL Tree,Branch Misses,490983
90,38,RB Tree,L1 Misses,204460
90,38,RB Tree,Branch Misses,450090
90,38,WAVL Tree,L1 Misses,209697
90,38,WAVL Tree,Branch Misses,491425
90,39,RB Tree,L1 Misses,203725
90,39,RB Tree,Branch Misses,454079
90,39,WAVL Tree,L1 Misses,207495
90,39,WAVL Tree,Branch Misses,492334
90,40,RB Tree,L1 Misses,203593
90,40,RB Tree,Branch Misses,449294
90,40,WAVL Tree,L1 Misses,208885
90,40,WAVL Tree,Branch Misses,488359
90,41,RB Tree,L1 Misses,204008
90,41,RB Tree,Branch Misses,454021
90,41,WAVL Tree,L1 Misses,206690
90,41,WAVL Tree,Branch Misses,487880
90,42,RB Tree,L1 Misses,204206
90,42,RB Tree,Branch Misses,449876
90,42,WAVL Tree,L1 Misses,209093
90,42,WAVL Tree,Branch Misses,491106
90,43,RB Tree,L1 Misses,203119
90,43,RB Tree,Branch Misses,454246
90,43,WAVL Tree,L1 Misses,207004
90,43,WAVL Tree,Branch Misses,489004
90,44,RB Tree,L1 Misses,203074
90,44,RB Tree,Branch Misses,451644
90,44,WAVL Tree,L1 Misses,207937
90,44,WAVL Tree,Branch Misses,493197
90,45,RB Tree,L1 Misses,204543
90,45,RB Tree,Branch Misses,451994
90,45,WAVL Tree,L1 Misses,210099
90,45,WAVL Tree,Branch Misses,490520
90,46,RB Tree,L1 Misses,203503
90,46,RB Tree,Branch Misses,453347
90,46,WAVL Tree,L1 Misses,208528
90,46,WAVL Tree,Branch Misses,491405
90,47,RB Tree,L1 Misses,205698
90,47,RB Tree,Branch Misses,450083
90,47,WAVL Tree,L1 Misses,207786
90,47,WAVL Tree,Branch Misses,494121
90,48,RB Tree,L1 Misses,204769
90,48,RB Tree,Branch Misses,453807
90,48,WAVL Tree,L1 Misses,207847
90,48,WAVL Tree,Branch Misses,487401
90,49,RB Tree,L1 Misses,204823
90,49,RB Tree,Branch Misses,451383
90,49,WAVL Tree,L1 Misses,208865
90,49,WAVL Tree,Branch Misses,492116
90,50,RB Tree,L1 Misses,204825
90,50,RB Tree,Branch Misses,453025
90,50,WAVL Tree,L1 Misses,208356
90,50,WAVL Tree,Branch Misses,492280
100,1,RB Tree,L1 Misses,207113
100,1,RB Tree,Branch Misses,470560
100,1,WAVL Tree,L1 Misses,209709
100,1,WAVL Tree,Branch Misses,509249
100,2,RB Tree,L1 Misses,206688
100,2,RB Tree,Branch Misses,470818
100,2,WAVL Tree,L1 Misses,211239
100,2,WAVL Tree,Branch Misses,510144
100,3,RB Tree,L1 Misses,206077
100,3,RB Tree,Branch Misses,468638
100,3,WAVL Tree,L1 Misses,212037
100,3,WAVL Tree,Branch Misses,510549
100,4,RB Tree,L1 Misses,207509
100,4,RB Tree,Branch Misses,469793
100,4,WAVL Tree,L1 Misses,211765
100,4,WAVL Tree,Branch Misses,507721
100,5,RB Tree,L1 Misses,206610
100,5,RB Tree,Branch Misses,470407
100,5,WAVL Tree,L1 Misses,210684
100,5,WAVL Tree,Branch Misses,509893
100,6,RB Tree,L1 Misses,205917
100,6,RB Tree,Branch Misses,468326
100,6,WAVL Tree,L1 Misses,212374
100,6,WAVL Tree,Branch Misses,509769
100,7,RB Tree,L1 Misses,205561
100,7,RB Tree,Branch Misses,469246
100,7,WAVL Tree,L1 Misses,212452
100,7,WAVL Tree,Branch Misses,509713
100,8,RB Tree,L1 Misses,205495
100,8,RB Tree,Branch Misses,469109
100,8,WAVL Tree,L1 Misses,211643
100,8,WAVL Tree,Branch Misses,510562
100,9,RB Tree,L1 Misses,206107
100,9,RB Tree,Branch Misses,466140
100,9,WAVL Tree,L1 Misses,208899
100,9,WAVL Tree,Branch Misses,509720
100,10,RB Tree,L1 Misses,211865
100,10,RB Tree,Branch Misses,470712
100,10,WAVL Tree,L1 Misses,210579
100,10,WAVL Tree,Branch Misses,508442
100,11,RB Tree,L1 Misses,205708
100,11,RB Tree,Branch Misses,469597
100,11,WAVL Tree,L1 Misses,209280
100,11,WAVL Tree,Branch Misses,511324
100,12,RB Tree,L1 Misses,205477
100,12,RB Tree,Branch Misses,467886
100,12,WAVL Tree,L1 Misses,213508
100,12,WAVL Tree,Branch Misses,509234
100,13,RB Tree,L1 Misses,205500
100,13,RB Tree,Branch Misses,469243
100,13,WAVL Tree,L1 Misses,214682
100,13,WAVL Tree,Branch Misses,507628
100,14,RB Tree,L1 Misses,205970
100,14,RB Tree,Branch Misses,469075
100,14,WAVL Tree,L1 Misses,211812
100,14,WAVL Tree,Branch Misses,507946
100,15,RB Tree,L1 Misses,204738
100,15,RB Tree,Branch Misses,469368
100,15,WAVL Tree,L1 Misses,211480
100,15,WAVL Tree,Branch Misses,510620
100,16,RB Tree,L1 Misses,206440
100,16,RB Tree,Branch Misses,469727
100,16,WAVL Tree,L1 Misses,211149
100,16,WAVL Tree,Branch Misses,510777
100,17,RB Tree,L1 Misses,204934
100,17,RB Tree,Branch Misses,469790
100,17,WAVL Tree,L1 Misses,210228
100,17,WAVL Tree,Branch Misses,510866
100,18,RB Tree,L1 Misses,205488
100,18,RB Tree,Branch Misses,469182
100,18,WAVL Tree,L1 Misses,210992
100,18,WAVL Tree,Branch Misses,511682
100,19,RB Tree,L1 Misses,206519
100,19,RB Tree,Branch Misses,469897
100,19,WAVL Tree,L1 Misses,210085
100,19,WAVL Tree,Branch Misses,510961
100,20,RB Tree,L1 Misses,210205
100,20,RB Tree,Branch Misses,470196
100,20,WAVL Tree,L1 Misses,211203
100,20,WAVL Tree,Branch Misses,512120
100,21,RB Tree,L1 Misses,205374
100,21,RB Tree,Branch Misses,466607
100,21,WAVL Tree,L1 Misses,209076
100,21,WAVL Tree,Branch Misses,510290
100,22,RB Tree,L1 Misses,206845
100,22,RB Tree,Branch Misses,467237
100,22,WAVL Tree,L1 Misses,213315
100,22,WAVL Tree,Branch Misses,514436
100,23,RB Tree,L1 Misses,205665
100,23,RB Tree,Branch Misses,465419
100,23,WAVL Tree,L1 Misses,210967
100,23,WAVL Tree,Branch Misses,511609
100,24,RB Tree,L1 Misses,205321
100,24,RB Tree,Branch Misses,465090
100,24,WAVL Tree,L1 Misses,209547
100,24,WAVL Tree,Branch Misses,510745
100,25,RB Tree,L1 Misses,208982
100,25,RB Tree,Branch Misses,470565
100,25,WAVL Tree,L1 Misses,211869
100,25,WAVL Tree,Branch Misses,509185
100,26,RB Tree,L1 Misses,207380
100,26,RB Tree,Branch Misses,470008
100,26,WAVL Tree,L1 Misses,210410
100,26,WAVL Tree,Branch Misses,510142
100,27,RB Tree,L1 Misses,206505
100,27,RB Tree,Branch Misses,470501
100,27,WAVL Tree,L1 Misses,208418
100,27,WAVL Tree,Branch Misses,506871
100,28,RB Tree,L1 Misses,205910
100,28,RB Tree,Branch Misses,471013
100,28,WAVL Tree,L1 Misses,211999
100,28,WAVL Tree,Branch Misses,508095
100,29,RB Tree,L1 Misses,205340
100,29,RB Tree,Branch Misses,469099
100,29,WAVL Tree,L1 Misses,209443
100,29,WAVL Tree,Branch Misses,506508
100,30,RB Tree,L1 Misses,205930
100,30,RB Tree,Branch Misses,469986
100,30,WAVL Tree,L1 Misses,210456
100,30,WAVL Tree,Branch Misses,510353
100,31,RB Tree,L1 Misses,207675
100,31,RB Tree,Branch Misses,465322
100,31,WAVL Tree,L1 Misses,209674
100,31,WAVL Tree,Branch Misses,508931
100,32,RB Tree,L1 Misses,206636
100,32,RB Tree,Branch Misses,473994
100,32,WAVL Tree,L1 Misses,209951
100,32,WAVL Tree,Branch Misses,509174
100,33,RB Tree,L1 Misses,205755
100,33,RB Tree,Branch Misses,468932
100,33,WAVL Tree,L1 Misses,210557
100,33,WAVL Tree,Branch Misses,511143
100,34,RB Tree,L1 Misses,203932
100,34,RB Tree,Branch Misses,469356
100,34,WAVL Tree,L1 Misses,211051
100,34,WAVL Tree,Branch Misses,511377
100,35,RB Tree,L1 Misses,206175
100,35,RB Tree,Branch Misses,467868
100,35,WAVL Tree,L1 Misses,209600
100,35,WAVL Tree,Branch Misses,508934
100,36,RB Tree,L1 Misses,206591
100,36,RB Tree,Branch Misses,469609
100,36,WAVL Tree,L1 Misses,209235
100,36,WAVL Tree,Branch Misses,510432
100,37,RB Tree,L1 Misses,205186
100,37,RB Tree,Branch Misses,470149
100,37,WAVL Tree,L1 Misses,209935
100,37,WAVL Tree,Branch Misses,510075
100,38,RB Tree,L1 Misses,206540
100,38,RB Tree,Branch Misses,469962
100,38,WAVL Tree,L1 Misses,212734
100,38,WAVL Tree,Branch Misses,511227
100,39,RB Tree,L1 Misses,207003
100,39,RB Tree,Branch Misses,470352
100,39,WAVL Tree,L1 Misses,210050
100,39,WAVL Tree,Branch Misses,507264
100,40,RB Tree,L1 Misses,205787
100,40,RB Tree,Branch Misses,469631
100,40,WAVL Tree,L1 Misses,209449
100,40,WAVL Tree,Branch Misses,511042
100,41,RB Tree,L1 Misses,207015
100,41,RB Tree,Branch Misses,469767
100,41,WAVL Tree,L1 Misses,210410
100,41,WAVL Tree,Branch Misses,511233
100,42,RB Tree,L1 Misses,206546
100,42,RB Tree,Branch Misses,468908
100,42,WAVL Tree,L1 Misses,211361
100,42,WAVL Tree,Branch Misses,511133
100,43,RB Tree,L1 Misses,207109
100,43,RB Tree,Branch Misses,469128
100,43,WAVL Tree,L1 Misses,210540
100,43,WAVL Tree,Branch Misses,510690
100,44,RB Tree,L1 Misses,204582
100,44,RB Tree,Branch Misses,468797
100,44,WAVL Tree,L1 Misses,210402
100,44,WAVL Tree,Branch Misses,509543
100,45,RB Tree,L1 Misses,205637
100,45,RB Tree,Branch Misses,466866
100,45,WAVL Tree,L1 Misses,210885
100,45,WAVL Tree,Branch Misses,510792
100,46,RB Tree,L1 Misses,205226
100,46,RB Tree,Branch Misses,468191
100,46,WAVL Tree,L1 Misses,210189
100,46,WAVL Tree,Branch Misses,509917
100,47,RB Tree,L1 Misses,205854
100,47,RB Tree,Branch Misses,470286
100,47,WAVL Tree,L1 Misses,212457
100,47,WAVL Tree,Branch Misses,511341
100,48,RB Tree,L1 Misses,205726
100,48,RB Tree,Branch Misses,467554
100,48,WAVL Tree,L1 Misses,209725
100,48,WAVL Tree,Branch Misses,509902
100,49,RB Tree,L1 Misses,212827
